20	21	
0.1811	0.6641		5652	5882	6183		335858	325898	336648	
0.1418	0.7294		5935	5732	6120		306590	305742	306182	
0.3014	0.6228		6419	6259	6159		338468	344361	327123	
0.1133	0.3291		4041	4619	4500		329911	323187	320848	
0.4838	0.8875		8179	8967	8513		324544	321045	326438	
0.3432	0.2518		4816	4896	4831		326396	329082	319802	
0.8215	0.9235		11135	11139	11326		327337	328153	318768	
0.9692	0.687		9947	10077	10523		336468	327743	339701	
0.16	0.6272		5486	5469	5932		303966	315781	289324	
0.9056	0.6114		9316	9188	9306		333873	327265	325005	
0.971	0.67		10469	10799	10808		316210	313814	319006	
0.138	0.6295		5918	5255	5367		332210	313909	297303	
0.7761	0.196		6359	6001	6039		288252	296563	302227	
0.5694	0.3307		6778	6212	5727		313597	324017	313951	
0.18	0.2246		4410	3291	4007		328332	305080	313756	
0.9664	0.6512		10188	9962	9929		316579	292415	288371	
0.4115	0.9621		7471	7435	7385		278476	279706	287557	
0.1065	0.658		4411	4348	4444		250802	249774	249270	
0.7774	0.7577		9168	9608	9082		263316	268438	264155	
0.8606	0.4711		7507	7288	7330		271593	273398	269439	
0.213	0.2166		5041	4752	4910		387350	343153	322914	
0.3291	0.1636		4514	4864	4396		315154	318301	319790	
0.9079	0.2648		7425	7869	7584		314475	332222	307317	
0.732	0.8977		9376	9458	9454		266882	262665	271236	
0.1487	0.9293		5589	5347	5428		261492	276100	299591	
0.4547	0.9522		7624	8125	8266		277605	301894	302473	
0.7699	0.819		9279	9849	8416		311855	303733	273730	
0.6412	0.1561		4709	3875	4579		242493	239702	238685	
0.2583	0.1719		3941	3291	3289		263194	262206	261801	
0.5962	0.1049		4997	4779	4931		298987	291050	282852	
0.6956	0.9005		9210	9290	9364		262590	249905	248460	
0.6056	0.1309		5517	4780	5325		301379	299996	298631	
0.8447	0.3063		8212	7945	7709		331461	308225	325161	
0.8475	0.6675		8844	9945	9100		321501	336186	313281	
0.5895	0.4643		5818	5804	5871		276088	272609	273195	
0.5516	0.1608		4707	4430	5292		242848	238648	251148	
0.3862	0.2698		4377	4633	4311		259556	278372	268878	
0.8769	0.6376		9722	10027	9949		282304	286683	307408	
0.6419	0.224		5731	5909	5653		305316	306916	304469	
0.1222	0.9342		6067	6058	6028		334583	332484	335244	
0.6324	0.6318		7985	5006	6747		290119	257496	265419	
0.6661	0.6983		7925	7984	7809		271212	271112	278428	
0.2939	0.4802		4662	3218	4986		248804	244287	265162	
0.5772	0.1087		4050	3976	4014		258226	260591	261644	
0.7272	0.5039		7236	8432	7957		276364	289358	302626	
0.9103	0.62		8997	8871	8732		268589	263932	273560	
0.3419	0.3999		4410	4934	9560		281832	290449	330266	
0.2753	0.6818		3868	5668	6110		241339	218793	302468	
0.2599	0.4174		5360	4723	5162		316084	319080	324165	
0.8893	0.6975		10299	10652	10297		329140	305210	336094	
0.868	0.9387		11741	11755	11719		310829	317330	320706	
0.8013	0.2587		10483	6698	6534		286240	277490	290541	
0.488	0.728		7500	7288	7089		278286	282525	282524	
0.1956	0.7485		6637	3200	3255		321606	230673	210877	
0.5467	0.3546		6201	6443	5836		330954	334059	323781	
0.7391	0.5672		8456	8380	8366		297885	299795	305671	
0.3597	0.2023		4655	4563	4819		313090	317103	325534	
0.2493	0.7389		6186	6105	6098		315237	318635	321713	
0.5683	0.3169		6163	6471	6255		307839	319251	326619	
0.1065	0.6193		4953	4211	4985		323572	325015	326659	
0.9252	0.1896		6920	6974	6941		298882	302592	303118	
0.1309	0.7578		5622	5956	6267		314402	351081	347777	
0.0849	0.4957		3837	4058	4294		281546	284229	298653	
