24	25	
0.1768	0.6104		2469	2533	2526		163444	150167	153716	
0.3055	0.9677		3714	3477	3703		159803	151389	149782	
0.3209	0.6943		3506	3229	3138		178056	161973	161064	
0.19	0.5682		2555	2734	2694		169305	156819	157362	
0.1273	0.8834		3504	4425	3566		242387	237675	240606	
0.6528	0.2262		3203	3035	3542		209567	214381	242522	
0.2353	0.4347		3580	3072	3308		208633	212753	208608	
0.2685	0.3334		3123	2406	2296		178501	187030	159498	
0.9338	0.3135		3933	3811	4241		166686	161924	176141	
0.4531	0.506		3115	3236	3424		163392	166350	164823	
0.6071	0.4425		3467	3356	3304		153080	165661	154662	
0.1352	0.8346		2936	3168	2805		166586	168409	167391	
0.5407	0.625		3761	3989	5154		188336	171066	201858	
0.428	0.0778		2316	2591	2617		160928	167046	218204	
0.2628	0.2402		2655	3044	4268		186751	252545	268792	
0.8154	0.3581		4455	4134	4465		218768	216174	216872	
0.096	0.8293		3254	3866	3510		236988	228944	222753	
0.735	0.5764		4621	8244	4866		174026	234216	219705	
0.7487	0.3816		3466	3586	4591		163982	167979	176633	
0.805	0.7927		6450	6177	5946		247060	221296	232572	
0.9246	0.1474		3191	3086	3070		167786	169546	164574	
0.9117	0.5265		4736	4628	5481		170501	174228	189553	
0.4864	0.3219		3503	3846	3918		223210	232204	245373	
0.5594	0.9925		4593	4466	5255		182448	167661	192258	
0.562	0.6391		4961	3894	3851		193002	162672	171291	
0.6976	0.608		5085	5452	5981		220401	217154	218558	
0.9959	0.0621		2897	2958	2829		188806	165098	175070	
0.2816	0.3312		3559	3200	2508		219146	217565	200211	
0.4066	0.6289		4172	3593	3655		186663	152579	160154	
0.2469	0.5972		3127	2947	3348		171629	156673	192015	
0.3586	0.8965		5197	5264	4038		216013	217658	201393	
0.3026	0.2552		2362	2373	2293		164765	160644	164598	
0.2068	0.2041		2674	1967	1897		200761	158117	158217	
0.0953	0.4455		2279	2376	2196		153504	156068	152154	
0.1917	0.1263		1852	1946	1837		154515	155362	153194	
0.9067	0.3373		3698	3762	4201		158196	158597	161088	
0.7746	0.4898		3802	3705	3683		166666	165809	168673	
0.1778	0.9566		3179	3227	3213		182302	176283	164489	
0.1803	0.8159		3149	3099	3040		152466	152583	152762	
0.7679	0.3505		3486	3549	3399		164738	161289	160370	
0.2286	0.8134		5266	4090	3965		290719	232678	229066	
0.1702	0.4333		2335	2247	2373		166449	163065	164176	
0.9965	0.9289		6100	6079	6055		163928	164800	162918	
0.1971	0.7597		3170	3273	3002		159574	159258	161225	
0.9985	0.1948		3485	3510	3362		151090	151391	148149	
0.6749	0.3657		3217	3413	3398		159789	159765	162179	
0.6669	0.1949		3179	2832	2793		163421	152434	149955	
0.4876	0.7335		4045	3628	3877		171742	170214	166703	
0.3444	0.7542		3541	3582	3491		154174	154500	151894	
0.2671	0.8615		3315	3396	3569		161915	160820	156454	
0.1035	0.1737		1961	1972	1762		151510	152193	162179	
0.9794	0.4162		4333	4267	4249		157999	158429	167710	
0.8721	0.9207		5867	5690	5498		153431	152335	156117	
0.4351	0.6635		3405	4033	3407		158854	156105	152204	
0.4379	0.7818		4013	3795	3787		166871	170928	170143	
0.9587	0.0623		2699	3272	3117		155255	167465	175636	
0.9106	0.5772		6327	6613	6328		232886	244901	265388	
