16	17	
0.2242	0.2328		2092	2095	2045		163444	150167	153716	
0.5749	0.8013		4256	4351	4382		159803	151389	149782	
0.3448	0.6328		3725	3315	3273		178056	161973	161064	
0.6708	0.223		3059	2873	2669		169305	156819	157362	
0.9217	0.6458		5774	6242	6601		242387	237675	240606	
0.2651	0.2108		3528	2409	3620		209567	214381	242522	
0.5695	0.6605		4551	5084	5121		208633	212753	208608	
0.7926	0.2635		3948	3197	3542		178501	187030	159498	
0.3143	0.2921		2701	2733	3191		166686	161924	176141	
0.8749	0.4101		3739	3740	3986		163392	166350	164823	
0.5581	0.7547		4563	4418	4035		153080	165661	154662	
0.2893	0.9394		3701	3777	3725		166586	168409	167391	
0.6119	0.5946		5091	4442	5254		188336	171066	201858	
0.5371	0.9803		4656	4797	6001		160928	167046	218204	
0.5848	0.443		3543	4537	5982		186751	252545	268792	
0.8228	0.8702		6461	6703	6524		218768	216174	216872	
0.6505	0.4905		4609	4296	4697		236988	228944	222753	
0.8074	0.4025		4270	6630	4554		174026	234216	219705	
0.2224	0.815		3063	3053	4374		163982	167979	176633	
0.8225	0.5492		5543	5531	5554		247060	221296	232572	
0.7247	0.5373		4052	4149	4859		167786	169546	164574	
0.8144	0.1428		2864	2859	3211		170501	174228	189553	
0.4559	0.2159		3584	3426	3746		223210	232204	245373	
0.2968	0.628		3139	3148	3766		182448	167661	192258	
0.2437	0.5892		2886	2868	3338		193002	162672	171291	
0.2633	0.7074		4634	3979	4309		220401	217154	218558	
0.2691	0.0754		2086	2006	1999		188806	165098	175070	
0.3504	0.7004		4095	4163	4293		219146	217565	200211	
0.1122	0.6943		2910	2700	2751		186663	152579	160154	
0.4667	0.4514		3078	2896	4214		171629	156673	192015	
0.2	0.4104		3273	3313	3027		216013	217658	201393	
0.3491	0.8251		3451	3443	3727		164765	160644	164598	
0.4123	0.5389		4668	3025	3035		200761	158117	158217	
0.9804	0.7624		5395	5444	5412		153504	156068	152154	
0.1479	0.7007		2547	2784	2806		154515	155362	153194	
0.298	0.4477		2752	2528	2631		158196	158597	161088	
0.4258	0.2229		2287	2537	2307		166666	165809	168673	
0.7897	0.5982		4234	4632	4207		182302	176283	164489	
0.8984	0.5333		4355	4379	4381		152466	152583	152762	
0.1156	0.5946		2336	2617	2628		164738	161289	160370	
0.8991	0.7375		7336	5919	6382		290719	232678	229066	
0.9926	0.3969		4089	4148	4080		166449	163065	164176	
0.1659	0.7916		2871	3120	2826		163928	164800	162918	
0.8801	0.8515		5314	5309	5550		159574	159258	161225	
0.3684	0.5066		3098	3130	3143		151090	151391	148149	
0.4116	0.8578		3749	3858	3999		159789	159765	162179	
0.8388	0.6167		5044	4333	4570		163421	152434	149955	
0.369	0.9368		4300	3704	4003		171742	170214	166703	
0.6817	0.1172		2413	2640	2843		154174	154500	151894	
0.3846	0.9678		3853	4215	4128		161915	160820	156454	
0.3571	0.7105		3187	3460	3555		151510	152193	162179	
0.7649	0.4672		3866	3936	3679		157999	158429	167710	
0.0629	0.3478		2014	2054	2139		153431	152335	156117	
0.5344	0.8283		4316	4538	4379		158854	156105	152204	
0.6	0.6818		3891	4137	4140		166871	170928	170143	
0.4768	0.7853		4086	3857	4127		155255	167465	175636	
0.2595	0.6752		4341	3605	4302		232886	244901	265388	
0.2456	0.3783		3373	3336	3132		214621	210990	205407	
0.2729	0.7825		3845	3924	4112		171187	211039	214620	
0.9221	0.5021		5509	7664	4443		186331	201404	162206	
0.8245	0.0894		2498	2756	3006		148107	150144	149908	
0.8527	0.3862		3786	3737	4032		159288	158707	159780	
0.6314	0.2324		3026	2666	2793		157610	157444	156717	
0.5757	0.9884		5224	5977	5132		182166	212834	189810	
0.9762	0.5035		5238	4555	5090		182486	162849	170470	
0.4635	0.5206		3568	3095	3438		179569	191557	181462	
0.3654	1.0		4215	4728	4957		170702	191478	219261	
0.2607	0.3171		2200	2430	2450		155672	174168	185982	
0.2724	0.8955		3340	3591	3540		155363	155589	157486	
0.7372	0.5985		4401	4251	4486		159525	158324	161398	
0.3829	0.2679		2767	2773	2622		159518	157615	155852	
0.9319	0.9275		6050	6217	5895		188059	196688	163004	
0.1769	0.7089		3035	2846	2850		155175	158881	155672	
0.2223	0.2656		2053	2338	2345		166121	164533	162230	
0.1955	0.74		3492	3707	3479		177093	207468	175082	
0.159	0.6808		2589	2947	2839		162243	164201	166055	
0.5277	0.1153		2438	2106	2321		158978	159228	159002	
0.5763	0.2262		2530	2755	3143		152326	160470	168520	
0.2843	0.4002		3864	3130	3025		215581	195619	159826	
0.9067	0.4553		5791	5195	5473		255615	201278	228142	
0.3454	0.7201		4076	3410	3238		171276	159608	164380	
0.1636	0.4116		2400	3328	2532		159306	195718	162310	
0.5183	0.5809		3723	3711	3608		148584	149968	151357	
0.3467	0.3761		2566	2815	2735		172525	168090	164483	
0.1714	0.407		2150	2340	2409		156618	155119	161160	
0.7419	0.5006		4264	4117	4128		160216	160910	161523	
0.3957	0.1224		2207	2049	2267		160353	164991	159868	
0.142	0.2247		2082	2697	1796		160835	196641	157441	
0.8487	0.2718		3807	3683	3625		192288	200865	167525	
0.1952	0.8947		3988	4680	4442		227922	234392	236611	
0.5589	0.4244		3211	4785	3094		174345	221047	177920	
0.3211	0.8221		4112	4201	4357		191013	211478	214352	
0.2094	0.9049		3370	3103	3363		162779	159586	187095	
0.5755	0.7858		4418	4467	4798		168360	177430	203320	
0.7219	0.9826		5274	5325	5683		157979	159730	157623	
0.828	0.8615		5415	5350	5414		161318	154593	160191	
0.4403	0.2961		4004	3145	3298		226113	232383	189432	
0.8885	0.5014		4282	4306	4573		167925	163241	160657	
0.2712	0.0936		2520	1726	1917		156954	162811	157473	
0.9265	0.7665		5241	5274	5821		157085	160437	159913	
0.9614	0.6952		6246	5467	5368		207650	175187	186965	
0.4943	0.1972		2754	2346	2341		159566	152059	152689	
0.3645	0.9844		3744	3777	4044		157671	150870	158378	
0.6406	0.2719		3198	2994	3213		162615	161476	141264	
0.8939	0.3906		4060	4081	4153		155834	156729	156793	
0.6035	0.0842		2315	2239	2858		157345	160469	193017	
0.7075	0.859		4600	4627	4837		160870	161057	164282	
0.4421	0.6305		3585	3671	3444		154871	154770	156282	
0.3084	0.4157		2553	2442	2925		153113	151738	153681	
0.9894	0.1127		3166	3289	2956		152297	154048	152598	
0.3949	0.3824		2962	2870	2859		161259	160329	165466	
0.5253	0.5964		3644	3679	3647		159407	161784	165538	
0.893	0.5249		4516	4693	4720		164526	177447	165444	
0.878	0.3941		3910	4118	4204		162156	167722	160712	
0.8133	0.7982		4958	4985	5278		161732	163649	163604	
0.1658	0.2678		2131	1904	2152		164654	155496	171889	
0.402	0.1281		2326	2297	2138		160912	149669	150703	
0.911	0.9554		6694	6389	7739		219676	185412	188693	
0.2516	0.5677		2680	3004	2697		166819	180178	162613	
0.2543	0.6982		2970	2942	3232		159544	163215	164537	
0.7057	0.4967		3476	3878	3487		160874	167169	172176	
0.5328	0.4587		4595	3596	3402		230348	233165	198666	
0.689	0.1427		2908	3122	3099		196347	184146	192064	
0.253	0.8606		3708	3570	3344		167734	174520	187794	
0.8823	0.3442		4560	4840	4620		193492	231927	231043	
0.7132	0.2929		3127	3295	3143		155437	155289	160019	
0.9117	0.8909		5607	5850	5909		164787	167415	164706	
0.2541	0.8514		3249	3204	3438		151907	151931	152343	
0.5472	0.4065		3094	3086	3340		153878	154369	154568	
0.7168	0.7121		4219	4166	4416		159657	158996	161373	
0.0533	0.2139		1610	1592	1606		156216	156298	156880	
0.1665	0.6942		2726	2810	4131		156065	164935	193433	
0.5248	0.9401		4347	4297	4339		157486	157486	161126	
0.9317	0.0761		2951	2894	3213		154421	153964	170911	
0.5966	0.4546		3517	4106	4620		159428	180749	216011	
0.8335	0.4917		4106	4224	4199		153562	151663	163431	
0.3243	0.0739		2005	2329	1805		159414	164889	165378	
0.9159	0.4914		4126	4399	4249		163111	181690	165634	
0.1515	0.0774		1510	1534	1787		155932	156073	162934	
