24	25	
0.368	0.1443		29150	23116	19642	23323	25913	28747	18616	28187	20924	29162		1533076	1530509	1369030	1388400	1339147	1745137	1258934	1423836	1387569	1395416	
0.6799	0.1428		25116	18864	22890	24629	25776	26009	19108	32982	21129	17856		1434165	1179019	1314522	1338167	1212980	1332560	1017751	1349641	1056406	1110653	
0.2836	0.8558		27638	22666	35112	24139	38938	24544	34483	21933	22959	25502		1290031	1308338	1466986	1229933	1517916	1381132	1431512	1283545	1117407	1366898	
0.1661	0.7881		26709	38369	22350	33192	24374	23380	25767	24073	19670	24037		1410058	1410203	1372097	1722283	1405343	1334753	1378350	1281074	1222992	1227886	
0.8286	0.5655		44029	29748	28492	43547	42061	32867	42584	33576	32213	37567		1423223	1384706	1276589	1608933	1584681	1509267	1679538	1318437	1343222	1639462	
0.4782	0.8961		28213	41177	33641	33164	30572	32579	31053	41878	30397	30197		1236324	1370966	1384147	1312603	1243600	1474567	1294589	1607957	1207898	1290396	
0.0583	0.4296		18630	26815	21276	26389	28576	17940	24205	20197	28019	16070		1463915	1693551	1449923	1538380	1588419	1203219	1436459	1551093	1572320	1125148	
0.3357	0.8947		23540	22554	29850	24992	23235	25761	28664	27089	39160	26214		1025715	981458	1197574	1006778	979827	1043558	1150074	1184003	1103440	1108094	
0.8936	0.4877		36988	28759	30945	28860	31865	31976	31180	30455	31379	44898		1375815	1116685	1104778	1258597	1326663	1257394	1305730	1217071	1300129	1526727	
0.2245	0.7087		49842	24741	23420	25744	34137	27222	32153	22203	28124	27793		1380227	1159570	1192722	1239160	1418953	1287729	1368384	1273277	1237622	1376987	
0.642	0.2954		33124	34461	32374	31093	36241	32329	37701	21485	32539	32532		1538640	1500307	1391326	1532881	1382852	1331947	1508098	1267466	1461092	1551824	
0.7153	0.9363		36694	39283	45930	36652	30640	44374	30383	36703	34627	43195		1284716	1228466	1417724	1042891	1021999	1386707	1039339	1222140	1178890	1294796	
