28	29	
0.3151	0.3031		24182	21898	18225	21621	21843	28219	19280	19057	19633	25951		1533076	1530509	1369030	1388400	1339147	1745137	1258934	1423836	1387569	1395416	
0.4109	0.0514		17427	15272	15502	16806	18075	18750	12578	19886	14311	15232		1434165	1179019	1314522	1338167	1212980	1332560	1017751	1349641	1056406	1110653	
0.6643	0.3943		23164	22290	31033	21898	34395	23674	25325	35617	20655	26191		1290031	1308338	1466986	1229933	1517916	1381132	1431512	1283545	1117407	1366898	
0.8285	0.4982		31991	37180	29542	37724	27926	42105	54997	29832	25069	28053		1410058	1410203	1372097	1722283	1405343	1334753	1378350	1281074	1222992	1227886	
0.6045	0.1184		27063	17880	16122	27095	25434	19796	26831	17593	18811	24688		1423223	1384706	1276589	1608933	1584681	1509267	1679538	1318437	1343222	1639462	
0.589	0.1874		16954	56519	21946	21046	21418	19799	28332	29563	19657	19238		1236324	1370966	1384147	1312603	1243600	1474567	1294589	1607957	1207898	1290396	
0.9546	0.6877		47046	44697	39875	41618	43635	31738	41167	43746	43226	33382		1463915	1693551	1449923	1538380	1588419	1203219	1436459	1551093	1572320	1125148	
0.1781	0.6441		16576	14248	20807	16805	17982	18189	23465	19809	19447	19454		1025715	981458	1197574	1006778	979827	1043558	1150074	1184003	1103440	1108094	
0.8901	0.0864		23101	20017	21793	21118	22280	22791	23100	20448	28906	29712		1375815	1116685	1104778	1258597	1326663	1257394	1305730	1217071	1300129	1526727	
0.3037	0.7392		40670	24108	22598	23733	24721	32557	29040	21529	22729	25008		1380227	1159570	1192722	1239160	1418953	1287729	1368384	1273277	1237622	1376987	
0.9929	0.8299		47374	58618	37196	45514	45295	48380	45687	46107	47008	45644		1538640	1500307	1391326	1532881	1382852	1331947	1508098	1267466	1461092	1551824	
0.0672	0.2496		13779	14172	19224	15445	10551	19411	11339	15733	12810	18744		1284716	1228466	1417724	1042891	1021999	1386707	1039339	1222140	1178890	1294796	
0.3586	0.7526		21932	34972	22674	33591	26561	29537	26970	35945	22375	27329		1537494	1527758	1238763	1403123	1249655	1481114	1396757	1408936	1257656	1328119	
0.1824	0.9874		28072	28702	28357	19145	26671	20637	23049	49070	33122	20093		1408861	1487661	1480161	1119281	1337789	1059622	1251768	1298760	1428745	1340800	
0.1754	0.8311		19777	30523	22249	25999	27436	18606	21937	19513	22254	22366		1172825	1489985	1295905	1501560	1499670	1001344	1329540	1212321	1282666	1234657	
0.4389	0.7711		27490	27673	31377	29082	30711	21566	28404	32548	28380	25489		1572642	1252963	1341823	1278628	1529205	1175780	1380629	1378501	1452988	1280951	
0.7956	0.8743		43450	43575	35559	34754	35435	45275	37411	49179	38090	42710		1592699	1593513	1368556	1361463	1467895	1393794	1467570	1315438	1371535	1220347	
0.9736	0.6435		41676	38123	33087	34809	37987	34661	35906	42476	41895	32449		1421068	1234699	1106506	1180439	1319991	1289896	1153749	1475841	1504802	1056795	
0.8892	0.7295		33895	33523	36302	35601	35533	38492	34947	43121	34930	34855		1227905	1151843	1271591	1246264	1272912	1326977	1346595	1611657	1187727	1222618	
0.6748	0.5858		36452	48023	38567	30628	28901	33076	30519	30954	30171	43123		1669306	1338126	1511154	1362384	1447302	1478103	1283597	1321479	1380570	1506619	
0.7086	0.9986		45535	35607	45958	36125	53631	38727	38546	34855	36022	34223		1699277	1343429	1521942	1218614	1373284	1301467	1289106	1298005	1170950	1086457	
0.1802	0.1174		14547	31479	13395	15499	15826	13185	21403	14967	15283	17463		1444836	1475901	1347860	1235523	1179999	1244583	1386382	1195236	1278978	1315868	
0.1236	0.1191		12511	12946	18108	12322	11614	11811	9968	19568	12405	14635		1220212	1270590	1570535	1368453	1187638	1126195	1214969	1353876	1302525	1288396	
0.5803	0.8337		45664	41088	38264	28179	30935	32158	29380	28993	33096	28511		1368134	1447885	1529857	1340088	1365637	1329870	1204881	1303858	1387535	1255074	
0.153	0.392		17202	22332	18126	23432	16625	14195	17103	13019	14212	29466		1505077	1530069	1281361	1765903	1191330	1076401	1237987	1219514	1148132	1480835	
0.2321	0.6407		22895	18032	85680	26487	23849	28602	31542	32922	25288	22002		1686585	1405331	2166333	1505240	1389539	1687508	1766446	2340638	1629677	1285272	
0.8601	0.4048		33007	27369	33401	39187	26031	29492	26386	26887	51279	59793		1450212	1252859	1345372	1571843	1217880	1088387	1226983	1161410	1577809	2008843	
0.1566	0.9148		27256	54359	29962	39533	49375	19783	18946	18533	21316	65321		2000551	2029084	2135702	2040048	2276354	2348513	1152771	1168165	2276820	1849542	
0.433	0.2924		38681	29985	26141	19074	24002	19810	25800	18777	18363	19564		1848059	1466263	1390254	1395563	1508589	1456696	1372512	1361564	1289677	1463456	
0.6946	0.8074		39346	31027	29982	38830	37484	34257	41198	33684	34077	35815		1574879	1213972	1086098	1360759	1481064	1323508	1650511	1436826	1430651	1507554	
0.2445	0.574		19433	30173	21739	22051	16873	21323	23389	20948	24252	19772		1441681	1317618	1283872	1433321	1063249	1290423	1225633	1211446	1267058	1189687	
0.8177	0.4946		36176	36200	32317	28309	34729	36185	27839	43912	36948	27453		1622857	1615218	1279156	1279476	1460286	1456546	1426748	1663170	1269773	1381923	
0.9756	0.8958		43933	50569	43119	51376	50796	50820	62676	47945	47208	41126		1578767	1676972	1349588	1423390	1625292	1689303	1645174	1426749	1507784	1247505	
0.3504	0.8642		48292	32027	26620	43118	37934	31212	24917	22789	34034	29608		2126776	1571849	1121177	1442886	1618960	1529470	1537678	1331730	1558591	1488088	
0.8949	0.9397		42316	43695	37409	94447	45807	72927	101672	36198	38964	37139		1364980	1880741	2243332	2435938	1400833	2439309	1858646	1503621	1371533	1429283	
0.7114	0.4828		26232	87270	25156	58980	26081	37981	24788	69557	26482	70653		1743620	1649146	1235829	2019303	1636856	1647762	1458746	1587838	1482317	2618985	
0.9217	0.7946		35529	46877	37673	37254	36967	39329	32915	37582	35583	35305		1487118	1758868	1365081	1148673	1036024	1014002	1226603	1217447	1526497	1254923	
0.0785	0.9148		18782	17139	14960	18229	15334	18070	19582	23160	23783	26197		1259225	1250955	1322749	1249534	994822	1207348	1230820	1302980	1492268	1346983	
0.1366	0.3994		21732	16949	18543	22868	14666	15304	16374	12099	14104	21699		1665559	1312134	1402958	1453637	1268801	1296437	1199008	1040584	1243466	1486101	
0.2925	0.7619		28918	22647	106922	18712	24645	86848	31857	23686	21963	24105		1533154	1295736	2307714	1663044	1654471	1968997	1799027	1333044	1185015	1201365	
0.4583	0.686		24958	32388	25050	27685	34438	24925	25145	25013	23631	33316		1571675	1366771	1385897	1365022	1519594	1308217	1245408	1328861	1130120	1537414	
0.8063	0.9569		43591	38579	37396	41813	46105	45906	43471	36633	40178	36424		1315760	1310102	1374947	1449745	1734703	2064621	1715767	1568059	1220204	1521052	
0.8722	0.2078		26526	31563	25779	24484	22030	23878	33786	33434	21232	23135		1255886	1387913	1475574	1398833	1056714	1327334	1466874	1756056	1206776	1173320	
0.7277	0.9695		37173	36629	35969	38828	61019	42284	38937	44365	41933	37663		1278452	1859380	1519029	1282716	1743850	1572298	1509134	1481111	1532169	1191240	
0.7658	0.5535		29296	33006	75764	41231	37544	33735	35516	28743	30685	29610		1409874	1498271	1638383	1588360	1691869	1330306	1162483	1176831	1293354	1336490	
0.8615	0.7013		69398	43881	43487	33945	43402	35871	43444	32308	34957	33922		1750369	1498981	1706904	1203153	1393955	1357301	1815376	1156139	1328231	1503659	
0.3285	0.9006		21369	24071	30562	25463	25677	37254	27189	21372	25762	31530		1148770	1385537	1478412	1463417	1492844	1581014	1553024	1161323	1249524	1455840	
0.4534	0.5868		24358	28615	21156	26578	35115	22395	28974	30749	22899	24434		1283779	1449906	992675	1306428	1454035	1146816	1246033	1434843	1152779	1232355	
0.7578	0.128		18416	21793	19237	22491	20196	30048	28514	23772	20020	23055		1161307	1309739	1226703	1268772	1345976	1512051	1373917	1257346	1434359	1404070	
0.6462	0.249		29473	20019	29825	29625	30518	29747	19784	20047	22423	21929		1498679	1396253	1450634	1445497	1578165	1415504	1111896	1140282	1192537	1180494	
0.8184	0.1018		20928	20973	33087	26457	28718	25653	19620	19479	49316	27270		1437264	1334808	1613285	1524782	1867609	1583174	1305368	1160028	1450212	1543913	
0.7468	0.7977		65447	33380	40059	31775	33916	40254	33083	30185	39192	32672		1452547	1357099	1382510	1103215	1269971	1454629	1262880	1072495	1195845	1261340	
0.0977	0.2628		20005	20296	12031	15103	15287	15562	15310	21567	21373	19885		1413592	1300732	1008951	1200381	1243001	1482056	1199707	1407131	1586859	1468147	
0.5698	0.5181		25106	25520	25155	24346	25154	29875	25344	26212	34387	27567		1201561	1267777	1395905	1175070	1183978	1322302	1087722	1266921	1540789	1357267	
0.7731	0.1593		35354	36181	25921	22126	20402	29612	23617	30609	21938	22589		1941457	1843329	1354319	1313872	1356027	1305936	1372281	1585393	1507966	1437163	
0.748	0.2884		32306	32713	32464	32320	34705	26542	24545	42606	23326	22671		1902707	1769825	1743560	1499805	1409666	1787642	1341168	1495753	1380896	1281329	
0.4984	0.7771		28237	38845	57641	28755	28132	26654	25742	24357	35979	31429		1392236	1612085	1812518	1374434	1343890	1461267	1106774	1081330	1428416	1502389	
0.5431	0.7786		32909	27057	30276	28274	26697	26953	28119	36712	32111	38740		1264654	1248023	1221778	1178705	1134518	1250568	1310551	1463750	1368242	1420037	
0.9421	0.8685		40276	39616	40538	34460	35754	40832	37137	52334	36790	35298		1498994	1386055	1262878	1237915	1182351	1526714	1325489	1587978	1333034	1038447	
0.267	0.6284		19640	17856	25784	21991	29795	43152	27538	29067	19557	30964		1407128	1366709	1847360	1305916	1640835	2436793	1448858	1504609	1163975	1453678	
0.7678	0.9515		35425	49062	37131	35969	42865	39741	38828	35900	37407	37628		1355502	1385146	1347970	1331391	1405815	1404985	1638295	1345503	1284792	1341661	
0.9491	0.8463		57308	40110	41215	37173	37814	45962	46729	46377	34743	39785		1875285	1317360	1513921	1390835	1207137	1330383	1425691	1654460	1217084	1449658	
0.8518	0.9522		81199	37713	38735	38833	38905	39845	37874	47714	41110	46656		1764517	1366349	1210089	1308044	1361461	1294216	1363803	1657443	1438697	1568051	
0.7263	0.443		50113	29982	30454	38040	24636	29031	25642	37871	29516	24700		1437179	1415086	1559099	1496462	1282939	1520677	1418437	1277369	1300765	1181202	
0.507	0.5251		24181	20148	88303	41781	37163	28454	34478	30769	28582	28873		1349055	1130820	1534233	1631676	1631628	1367632	1750356	1538228	1591402	1462109	
0.4425	0.6024		32774	27676	30034	23482	32124	32856	22537	27152	25868	24649		1481528	1259573	1266360	1270963	1502862	1687123	1238965	1217829	1371763	1356628	
0.5384	0.7803		30895	29299	35551	33771	31803	33227	26610	26391	43817	25752		1407667	1468197	1390274	1446400	1388368	1315698	1237047	1332216	1520772	1056592	
0.0547	0.3963		23795	14025	11458	15988	23138	14559	16598	13647	20388	15461		1540881	1171933	1024152	1110056	1452129	1293283	1172271	1141937	1363535	1220105	
0.4474	0.6067		24573	34132	25444	32989	30126	28695	23572	24642	24679	30250		1244495	1758526	1429489	1670385	1354092	1367149	1081894	1213765	1353774	1453163	
0.6408	0.5985		51440	34729	31645	25077	27058	33707	34708	31732	26481	34566		1590055	1253219	1282342	1069375	1151733	1374622	1515014	1329041	1243336	1550674	
0.6017	0.1938		21459	22510	24014	19346	23409	22066	28804	28474	19416	19667		1315835	1246099	1089114	1129442	1300572	1319944	1421401	1460500	1178914	1157031	
0.4372	0.4216		31079	20161	27067	29263	21426	27698	28703	21564	27798	22255		1625675	1263572	1499208	1485516	1302041	1430200	1572544	1361414	1604183	1550470	
0.8952	0.0593		22093	21288	19125	20124	25358	20417	28914	19866	20423	28995		1291894	1199899	1172057	1251715	1250953	1111794	1359925	1246329	1207821	1405972	
0.8399	0.1038		22320	23098	23026	21482	18467	20686	24806	26226	25378	19436		1256078	1430639	1262835	1421266	1301252	1168627	1100542	1293761	1215687	1182996	
0.3321	0.5372		50200	23489	25484	20040	19192	30820	22431	22936	23759	19622		1639372	1421518	1299813	1268878	1223528	1321683	1282407	1253093	1220391	1243631	
0.712	0.0563		18167	18780	17562	19440	17824	16322	16315	18796	25169	20392		1350715	1304508	1080608	1215665	1206428	1062961	999413	1284132	1483956	1424789	
0.4616	0.7353		25092	27357	32462	30790	25423	32734	27428	26399	22683	33991		1405113	1345192	1437500	1295795	1359795	1353178	1260108	1211684	1223526	1552880	
