35	36	37	
0.6117	0.0638	0.3529		97251	65180	60750	47627	60920	43034	55728	52464	52927	67098		1408861	1487661	1480161	1119281	1337789	1059622	1251768	1298760	1428745	1340800	
0.9707	0.3791	0.5161		83280	84438	99172	69077	59860	60627	70502	66298	62319	60107		1172825	1489985	1295905	1501560	1499670	1001344	1329540	1212321	1282666	1234657	
0.3166	0.8794	0.631		75700	62545	78376	78973	61697	107466	62396	63305	67864	72798		1572642	1252963	1341823	1278628	1529205	1175780	1380629	1378501	1452988	1280951	
0.6414	0.625	0.8685		107868	78450	80230	85156	81270	76721	86785	70419	73609	64238		1592699	1593513	1368556	1361463	1467895	1393794	1467570	1315438	1371535	1220347	
0.9981	0.205	0.9497		163339	59341	68000	93994	70684	83587	65433	105445	68892	69474		1421068	1234699	1106506	1180439	1319991	1289896	1153749	1475841	1504802	1056795	
0.4159	0.0895	0.296		83393	74470	62563	57482	76118	53892	63251	53273	49863	52857		1227905	1151843	1271591	1246264	1272912	1326977	1346595	1611657	1187727	1222618	
0.6555	0.2084	0.9419		97432	63802	78787	66553	110172	70116	58156	77619	67718	69047		1669306	1338126	1511154	1362384	1447302	1478103	1283597	1321479	1380570	1506619	
0.5238	0.8499	0.1686		69096	63940	64229	47151	63963	72769	84634	60933	66400	84248		1699277	1343429	1521942	1218614	1373284	1301467	1289106	1298005	1170950	1086457	
0.7714	0.3015	0.4135		72117	72659	51966	63303	66558	75673	67545	58515	62854	73096		1444836	1475901	1347860	1235523	1179999	1244583	1386382	1195236	1278978	1315868	
0.487	0.2802	0.3325		60897	45833	101503	90062	60231	45379	57283	87108	52649	50653		1220212	1270590	1570535	1368453	1187638	1126195	1214969	1353876	1302525	1288396	
0.4081	0.5667	0.4636		62811	63524	67411	64723	72871	63106	72277	72821	58780	57815		1368134	1447885	1529857	1340088	1365637	1329870	1204881	1303858	1387535	1255074	
0.7563	0.6798	0.4043		200213	70253	68876	125425	58683	60244	72741	81147	57571	72169		1505077	1530069	1281361	1765903	1191330	1076401	1237987	1219514	1148132	1480835	
0.4936	0.5566	0.3104		126664	54378	65463	61732	64625	215996	73087	100317	53320	62378		1686585	1405331	2166333	1505240	1389539	1687508	1766446	2340638	1629677	1285272	
0.2026	0.4137	0.202		55630	52964	56420	49251	45580	57040	49026	40944	65917	99233		1450212	1252859	1345372	1571843	1217880	1088387	1226983	1161410	1577809	2008843	
0.5624	0.8848	0.103		131024	80257	109067	79742	113490	67783	58597	85669	271570	51892		2000551	2029084	2135702	2040048	2276354	2348513	1152771	1168165	2276820	1849542	
0.469	0.4808	0.4963		60218	60269	66662	64656	63420	59294	59206	62723	62334	73411		1848059	1466263	1390254	1395563	1508589	1456696	1372512	1361564	1289677	1463456	
0.2947	0.1523	0.5144		50268	43957	44741	70874	57201	93678	59749	54803	80104	55017		1574879	1213972	1086098	1360759	1481064	1323508	1650511	1436826	1430651	1507554	
0.0627	0.4164	0.285		72044	55832	109886	53802	46385	50815	54194	39066	46531	46839		1441681	1317618	1283872	1433321	1063249	1290423	1225633	1211446	1267058	1189687	
0.5174	0.5998	0.1247		116073	49007	56216	61416	56654	97505	83253	80741	59572	58129		1622857	1615218	1279156	1279476	1460286	1456546	1426748	1663170	1269773	1381923	
0.9052	0.0506	0.3238		103689	60677	63677	80328	58318	98235	59318	102381	62781	66944		1578767	1676972	1349588	1423390	1625292	1689303	1645174	1426749	1507784	1247505	
0.3121	0.8338	0.865		66604	69694	56609	66061	89008	112797	70382	69440	80299	79107		2126776	1571849	1121177	1442886	1618960	1529470	1537678	1331730	1558591	1488088	
0.5705	0.6824	0.2232		73767	65653	117232	183148	70340	65627	77826	61711	72544	60970		1364980	1880741	2243332	2435938	1400833	2439309	1858646	1503621	1371533	1429283	
0.757	0.7691	0.714		69201	76072	87023	146952	94910	132766	87608	74603	77919	126991		1743620	1649146	1235829	2019303	1636856	1647762	1458746	1587838	1482317	2618985	
0.8523	0.25	0.0515		105787	66817	62072	49488	48826	51020	95722	57032	89072	61552		1487118	1758868	1365081	1148673	1036024	1014002	1226603	1217447	1526497	1254923	
0.6575	0.6606	0.921		102514	90266	96605	84441	62637	74301	63109	83809	75251	78291		1259225	1250955	1322749	1249534	994822	1207348	1230820	1302980	1492268	1346983	
0.1166	0.5691	0.5464		63824	58024	95724	63543	65185	55596	55589	45907	61557	45540		1665559	1312134	1402958	1453637	1268801	1296437	1199008	1040584	1243466	1486101	
0.4279	0.1902	0.5194		53984	51912	63784	258822	85209	71219	56508	56167	58592	44555		1533154	1295736	2307714	1663044	1654471	1968997	1799027	1333044	1185015	1201365	
0.9091	0.0605	0.7228		55738	61156	78494	65214	55089	67578	64163	98338	64951	102228		1571675	1366771	1385897	1365022	1519594	1308217	1245408	1328861	1130120	1537414	
0.4071	0.0555	0.5651		46719	58088	59612	52603	84372	66525	68029	63666	59099	61934		1315760	1310102	1374947	1449745	1734703	2064621	1715767	1568059	1220204	1521052	
0.9602	0.8758	0.751		71099	104042	86384	85667	69246	95065	83383	83271	80759	87910		1255886	1387913	1475574	1398833	1056714	1327334	1466874	1756056	1206776	1173320	
0.7852	0.7838	0.1892		69797	129775	73664	69425	97476	85479	71784	84896	55929	71652		1278452	1859380	1519029	1282716	1743850	1572298	1509134	1481111	1532169	1191240	
0.5377	0.6167	0.6091		70316	75587	86705	67017	83316	76259	64796	54609	81276	94744		1409874	1498271	1638383	1588360	1691869	1330306	1162483	1176831	1293354	1336490	
0.0891	0.6464	0.356		63334	69414	45069	60032	44013	60073	87721	49902	58838	95080		1750369	1498981	1706904	1203153	1393955	1357301	1815376	1156139	1328231	1503659	
0.3483	0.9432	0.8667		69319	84390	71869	68026	64208	73111	95292	66377	70466	100311		1148770	1385537	1478412	1463417	1492844	1581014	1553024	1161323	1249524	1455840	
0.4866	0.3007	0.9967		70765	63849	57189	72853	61103	75724	79712	68113	62257	70887		1283779	1449906	992675	1306428	1454035	1146816	1246033	1434843	1152779	1232355	
0.1154	0.6705	0.8878		78964	72284	66410	71956	87134	63481	51204	65321	79348	68031		1161307	1309739	1226703	1268772	1345976	1512051	1373917	1257346	1434359	1404070	
0.8829	0.5552	0.3663		88320	79296	71973	67721	111012	68033	73016	63602	90471	65984		1498679	1396253	1450634	1445497	1578165	1415504	1111896	1140282	1192537	1180494	
0.8884	0.9268	0.5315		111997	82230	70789	84370	110396	104393	91089	72794	77356	111143		1437264	1334808	1613285	1524782	1867609	1583174	1305368	1160028	1450212	1543913	
0.4167	0.6754	0.6113		62903	70073	63021	54272	69624	106339	63901	84880	64573	96249		1452547	1357099	1382510	1103215	1269971	1454629	1262880	1072495	1195845	1261340	
0.061	0.7092	0.3827		61764	76235	45249	45250	55400	86950	53943	66179	94723	57586		1413592	1300732	1008951	1200381	1243001	1482056	1199707	1407131	1586859	1468147	
0.7037	0.8798	0.4759		97995	86296	100657	63095	102452	61247	62610	74875	75929	76633		1201561	1267777	1395905	1175070	1183978	1322302	1087722	1266921	1540789	1357267	
0.4195	0.9558	0.1673		97740	87555	71276	70994	59931	62306	76269	133248	113262	63427		1941457	1843329	1354319	1313872	1356027	1305936	1372281	1585393	1507966	1437163	
0.4283	0.2709	0.3535		109125	108438	77535	61009	64312	93739	59141	63044	65760	51935		1902707	1769825	1743560	1499805	1409666	1787642	1341168	1495753	1380896	1281329	
0.6438	0.6297	0.3514		59640	95362	116090	67728	65451	72379	67688	54011	73708	96434		1392236	1612085	1812518	1374434	1343890	1461267	1106774	1081330	1428416	1502389	
0.0749	0.7103	0.9907		64193	54301	54235	65224	60681	61063	74379	64584	68462	70142		1264654	1248023	1221778	1178705	1134518	1250568	1310551	1463750	1368242	1420037	
0.9016	0.1137	0.2851		68472	71545	69746	72513	50433	85819	65236	71449	71413	42963		1498994	1386055	1262878	1237915	1182351	1526714	1325489	1587978	1333034	1038447	
0.9349	0.4397	0.6692		115797	63179	209359	101294	69616	76082	76517	61367	77004	80887		1407128	1366709	1847360	1305916	1640835	2436793	1448858	1504609	1163975	1453678	
0.4314	0.7496	0.6988		68320	70701	56093	77552	82132	67347	107691	68201	56053	71770		1355502	1385146	1347970	1331391	1405815	1404985	1638295	1345503	1284792	1341661	
0.209	0.2204	0.8928		66893	56770	86062	48288	92553	56332	57647	60461	54184	71858		1875285	1317360	1513921	1390835	1207137	1330383	1425691	1654460	1217084	1449658	
0.2512	0.2389	0.6112		52101	71744	50908	66709	67892	99204	60736	94862	57545	56606		1764517	1366349	1210089	1308044	1361461	1294216	1363803	1657443	1438697	1568051	
0.5458	0.6143	0.5687		68382	83099	93206	64987	82742	69388	101349	68990	69289	61116		1437179	1415086	1559099	1496462	1282939	1520677	1418437	1277369	1300765	1181202	
0.584	0.3319	0.6959		106398	77503	62907	61753	63290	62919	94596	67662	116299	77882		1349055	1130820	1534233	1631676	1631628	1367632	1750356	1538228	1591402	1462109	
0.2701	0.4995	0.5174		71004	50987	49448	59400	59069	99579	69913	62446	88776	61165		1481528	1259573	1266360	1270963	1502862	1687123	1238965	1217829	1371763	1356628	
0.3687	0.6791	0.9031		78117	79310	78679	82826	63773	57400	66057	76733	66072	57188		1407667	1468197	1390274	1446400	1388368	1315698	1237047	1332216	1520772	1056592	
0.3001	0.8808	0.2023		59622	61653	52465	59629	58402	62491	55865	57674	79446	59903		1540881	1171933	1024152	1110056	1452129	1293283	1172271	1141937	1363535	1220105	
0.0677	0.9537	0.7285		72892	104279	70220	92772	62780	79135	50337	62525	73723	83906		1244495	1758526	1429489	1670385	1354092	1367149	1081894	1213765	1353774	1453163	
0.8096	0.2831	0.3686		59174	60141	59972	50794	58948	74333	76689	63905	66374	62892		1590055	1253219	1282342	1069375	1151733	1374622	1515014	1329041	1243336	1550674	
0.5019	0.929	0.8153		80369	63885	72804	73982	78489	83357	75241	66358	76752	73159		1315835	1246099	1089114	1129442	1300572	1319944	1421401	1460500	1178914	1157031	
0.4351	0.5733	0.438		67932	51984	73401	103467	60007	59000	61951	67116	85691	105768		1625675	1263572	1499208	1485516	1302041	1430200	1572544	1361414	1604183	1550470	
0.2466	0.3054	0.6524		67694	66121	59423	57259	51023	80484	58566	67763	57206	64746		1291894	1199899	1172057	1251715	1250953	1111794	1359925	1246329	1207821	1405972	
0.5717	0.4174	0.4908		73582	73361	65262	79498	63009	60390	56147	51758	67604	82760		1256078	1430639	1262835	1421266	1301252	1168627	1100542	1293761	1215687	1182996	
0.8596	0.5735	0.8137		76354	71876	102551	74526	91635	74788	73669	62626	74429	93740		1639372	1421518	1299813	1268878	1223528	1321683	1282407	1253093	1220391	1243631	
0.4865	0.9495	0.9275		93721	86809	76840	97488	66637	66269	66393	75894	77741	94263		1350715	1304508	1080608	1215665	1206428	1062961	999413	1284132	1483956	1424789	
0.7574	0.7419	0.4546		168020	70099	70610	68482	80471	69483	78535	70022	101992	79396		1405113	1345192	1437500	1295795	1359795	1353178	1260108	1211684	1223526	1552880	
0.4474	0.6449	0.1438		71281	51459	60193	59761	99173	64803	60256	60893	51304	61078		1394827	1177038	992943	1301523	1561709	1460852	1425347	1236892	1407205	1113239	
0.1247	0.9491	0.1398		50912	56617	51102	70293	62055	53970	50039	50538	49818	58347		1168468	1406356	1152980	1209863	1482872	1209481	1188932	1166130	1330428	1161180	
0.4704	0.8656	0.7225		65007	77972	75077	67027	74323	61626	80081	65396	64812	56318		1252110	1272142	1381187	1429521	1369873	1115801	1426125	1140910	1047008	1039944	
0.7341	0.9637	0.2845		137571	66430	95680	67848	78585	72095	103127	79919	79975	112328		1319388	1150725	1321192	1204772	1398548	1354924	1544722	1421493	1337200	1393934	
0.1962	0.4334	0.3022		79251	54788	69330	67238	64832	66130	61846	60030	48079	49602		1427790	1501222	1527919	1339709	1351798	1274850	1417766	1596618	1076711	1233711	
0.9512	0.2551	0.6192		74198	87583	89901	87084	79716	63134	65793	101508	63264	72272		1509127	1533542	1376434	1518983	1424819	1273194	1182779	1424437	1412167	1423262	
0.8343	0.4973	0.146		105517	80888	80064	51961	59674	67075	62802	64070	88557	60312		1190247	1522036	1249053	1063759	1358348	1313274	1257826	1317802	1297048	1257313	
0.4176	0.8674	0.5095		104376	64224	70085	78982	96687	65123	77580	61088	67842	87343		1648033	1539314	1497229	1394277	1401668	1287369	1273050	1378596	1424528	1721590	
0.2092	0.7758	0.3832		48818	74179	69690	53526	49896	58213	89833	55668	50744	58925		1030667	1327177	1267895	1449105	1567294	1075837	1475547	1417809	1347079	1250461	
0.3751	0.9887	0.5212		73636	68003	90568	74356	58719	69757	110249	77670	76051	68314		1262045	1353892	1611584	1273582	1335458	1523831	1507174	1497332	1416498	1177583	
0.6303	0.2432	0.4402		61012	70370	74656	54108	56236	96427	57532	99312	49818	66931		1233034	1385694	1183358	1179656	1390037	1354865	1537072	1602818	1517422	1353046	
0.3527	0.095	0.6948		59150	52776	53464	55939	56006	67332	65319	56030	85652	56059		1146053	1223342	1461487	1148579	1507992	1559421	1515691	1289329	1329847	1219759	
0.5016	0.1324	0.3574		68601	72607	58456	46874	56051	55803	52643	62678	52280	59500		1572717	1394299	1309472	1175132	1159593	1288908	1425261	1435961	1306385	1179859	
0.7447	0.4225	0.1745		61595	49624	50189	64712	94221	60838	54912	62480	73781	66333		1315267	1149784	1026988	1057158	1331294	1480271	1100597	1364929	1276862	1268127	
0.2232	0.458	0.0508		72478	42732	51031	50402	48302	41711	52163	58182	50478	51413		1381500	1248956	1573265	1401017	1098052	1133086	1202855	1446158	1273643	1359458	
0.3853	0.0933	0.2052		84075	54170	47819	63003	46662	59171	49756	68527	49338	47246		1386571	1332522	1303850	1250622	1370604	1206998	1329049	1539803	1321118	1404492	
0.3474	0.9469	0.584		72823	71849	111947	67517	81447	109491	76357	81666	57631	56984		1399053	1296482	1440058	1577475	1345623	1230419	1575342	1309106	1158757	1073393	
0.0915	0.4197	0.7406		97954	70592	54322	68942	52764	53185	49929	53992	50928	43595		1443358	1637915	1714944	1459701	1131171	1252139	1156008	1311610	1176130	1088922	
0.4132	0.4011	0.9178		90737	65132	62780	64246	58373	87088	61554	62721	60932	51180		1708739	1361277	1339561	1578458	1518914	1262603	1545062	1255987	1248937	1151427	
0.3483	0.6444	0.0644		40958	73225	41376	78163	68506	51749	59151	84171	55538	60577		1160381	1435568	1354648	1261308	1663780	1245387	1081991	1659704	1321284	1295170	
0.1971	0.1234	0.6479		55301	55992	71682	57600	59164	56334	51212	54294	55510	52351		1503882	1253627	1285377	1239321	1297118	1269799	1146168	1239033	1259548	983930	
0.7723	0.7971	0.2696		117156	101098	76936	68868	70382	84348	72883	80887	83756	77299		1486168	1265016	1325081	1687645	1292338	1258438	1405846	1658067	1650161	1172730	
0.8164	0.3934	0.4634		117007	74434	84223	62114	73706	76191	61829	66056	65111	78136		1215101	1230891	1566929	1253440	1569211	1482045	1187157	1280082	1282094	1366889	
0.3239	0.752	0.4174		62110	81629	68640	70494	60683	67540	72945	59348	65283	47567		1533592	1331405	1551136	1360893	1149836	1453590	1325784	1169553	1291468	1189721	
0.5759	0.566	0.4204		68040	97576	68595	59499	62267	57867	72129	64974	89146	63865		1169095	1357552	1475702	1060064	1453065	1212045	1424013	1245488	1496964	1152645	
0.2479	0.7277	0.2676		153919	63582	54079	53564	53313	65062	55773	71181	54230	63705		1212064	1355675	1226827	1047372	1119769	1274670	1238534	1396211	1212433	1267751	
0.0731	0.1128	0.3812		47882	42753	75731	44580	45767	74970	48949	28126	46197	48794		1000451	1445105	1124001	1316450	1107899	1087149	1457518	847535	1130291	1173371	
0.3761	0.8858	0.8252		75477	90540	105338	74986	85726	68883	75517	66123	82583	67833		1314002	1323420	1558654	1271608	1368021	1132628	1287415	1196976	1447221	1614064	
0.9069	0.5517	0.278		68272	93425	84872	73561	68479	118969	69385	76814	73131	68820		1245803	1070641	1259903	1242958	1161000	1219072	1578463	1224162	1169477	1248785	
0.3511	0.2527	0.7054		58571	50495	67878	52218	67569	58765	57402	67348	57650	60956		1226479	1285204	1359491	1251155	1161808	1374709	1273755	1286232	1324128	1220455	
0.5153	0.3324	0.6176		69665	72113	59424	60130	60048	71795	50423	83196	64364	85450		1483563	1670613	1288460	1465817	1454875	1221136	1185268	1190975	1272733	1438874	
0.4132	0.6245	0.9222		55279	86437	64255	67288	66080	88303	56599	65112	70134	73471		1026698	1181451	1268124	1166119	1214740	1485945	1486078	1294120	1223051	1451269	
0.7744	0.647	0.848		95045	85126	69112	72394	75521	73805	92483	79437	88300	75345		1248135	1341839	1167923	1270660	1130361	1318357	1391577	1199466	1371063	1438476	
0.7865	0.386	0.9183		81805	75871	68950	91131	78727	68532	69052	72119	59742	64006		1347696	1527051	1214838	1492792	1302997	1202101	1106113	1143004	1202653	1165796	
0.2496	0.9197	0.7931		65084	54818	78649	64595	65891	87991	80694	68002	71128	107942		1435773	1216221	1131681	1226698	1153939	1391871	1328625	1246797	1634051	1377402	
0.5947	0.2335	0.8405		83441	63393	64729	72706	102518	77056	70249	63351	63594	63958		1213121	1622805	1263848	1265205	1633439	1448041	1287478	1203488	1268562	1286067	
0.2223	0.7672	0.8717		105191	62502	70016	63623	60036	81800	77356	62402	65524	64196		1133294	1479411	1244637	1142426	1252674	1255178	1417825	1255357	1177662	1200437	
0.643	0.6751	0.1951		77730	84308	68371	50169	75054	55554	60617	62640	67880	65787		1456536	1425541	1222263	1191053	1135084	1385362	1240038	1384101	1260474	1305852	
0.6582	0.9377	0.9251		131189	84968	79473	76970	78022	91718	70593	103084	82419	91093		1376572	1657147	1420675	1402005	1203030	1347302	1239424	1390315	1320381	1368859	
0.2474	0.2143	0.6851		60962	57102	58855	50249	59385	46954	61570	56984	57537	66653		1633215	1184980	1147806	1313291	1195533	1224252	1454919	1238420	1335641	1288153	
0.4345	0.0931	0.1185		56478	50958	49089	51661	67575	49513	57451	50713	50468	86348		1242607	1475066	1426633	1286611	1160448	1149159	1379964	1444231	1337532	1617323	
0.9726	0.9016	0.8872		133683	111733	80085	82407	82755	103053	72854	83573	85319	83989		1461634	1295486	1281377	1215460	1403457	1359265	1428254	1318403	1355363	1370307	
0.1721	0.4633	0.3827		80134	53431	65458	87830	92250	72716	55908	70537	55110	72965		1305364	1246060	1295558	1324947	1285100	1542582	1421009	1520621	1244304	1596634	
0.2631	0.3098	0.5969		93112	69841	61945	62075	45550	53904	64555	54414	58096	61868		1517539	1373372	1517332	1186214	1300495	1095151	1343505	1420478	1398013	1162049	
0.642	0.4399	0.7781		103795	86861	57517	88615	69411	72756	71237	68690	68667	71595		1229947	1541888	1295199	1093245	1272834	1334884	1304020	1294748	1439094	1245244	
0.7873	0.2326	0.9615		79158	103024	70084	70000	81166	74707	115147	72259	92477	67745		1375035	1318516	1255842	1369181	1235332	1293586	1379798	1516662	1330028	1366734	
0.6724	0.0937	0.077		57057	98150	74570	55733	46625	50870	81951	49821	49942	48267		1621990	1286179	1178100	1238243	1260777	1279202	1273600	1286188	1189590	1076643	
0.6165	0.6476	0.9912		82537	74870	104165	110879	75292	85305	76907	74709	115624	71949		1332332	1235916	1571155	1612777	1442939	1282473	1298974	1555736	1549095	1480663	
0.8979	0.8998	0.1559		69282	84309	67167	67095	68102	65727	72141	68632	67409	64456		1264898	1403994	1114134	1339505	1280138	1312963	1146828	1285630	1094936	1067635	
0.9178	0.3175	0.4945		148425	59749	77061	101201	97302	69566	73935	62712	64563	76970		1303201	1240613	1369502	1538237	1711976	1186544	1161040	1317092	1224083	1153366	
0.6187	0.1634	0.2869		55245	65725	56366	49643	56892	82893	46439	61048	61315	59866		1231563	1248929	1061534	1226046	1346676	1267331	1048234	1103583	1200699	1169093	
0.1227	0.9685	0.1631		54968	61868	51284	61306	64967	62057	54687	74704	63471	57258		1411382	1594716	1109145	1117582	1246060	1207636	1292242	1275446	1624846	1456473	
0.4865	0.0982	0.1656		45945	60284	52355	49865	55255	44343	50635	49247	56915	48779		1423734	1462291	1443933	1204850	1175865	1345519	1264180	1231383	1359562	1180588	
0.9054	0.7445	0.3933		83657	71549	70116	70134	71419	70128	68208	90318	61749	72977		1644199	1609000	1202417	1259300	1500088	1466155	1131415	1275368	1168915	1041310	
0.3168	0.8658	0.2548		63381	59925	57559	55672	56413	63047	58655	49470	77102	57242		1168597	1388783	1497726	1543464	1155980	1208623	1236069	1006124	1243801	1190832	
0.2818	0.4695	0.1122		53880	56071	52601	42541	56211	59880	63164	43234	60296	43975		1226885	1226729	1169285	1058035	1083985	1232226	1290747	1285847	1200007	1297991	
0.4402	0.5641	0.148		77899	47248	66501	55506	50191	66401	70294	55859	86321	53947		1433740	1022568	1472944	1426299	1148793	1230654	1401263	1237886	1211564	1413809	
0.4249	0.7605	0.7402		118435	66771	62937	86461	54777	70177	59537	112816	68159	74454		1439469	1416670	1507067	1248366	1003245	1151019	1343093	1367504	1709599	1264709	
0.8808	0.5683	0.4416		70526	67124	110933	108803	67285	74362	104202	85613	92419	82575		1439150	1273627	1656841	1725776	1554340	1447261	1663166	1340498	1506843	1186348	
0.2416	0.8776	0.7169		51483	64133	51497	56329	107308	64849	68123	94607	65195	75275		1389565	1215505	1240681	1556497	1149973	1575999	1458665	1418460	1609254	1396446	
0.1403	0.8768	0.0581		69603	72193	52598	44177	64003	60313	52139	45898	52287	52372		1303241	1283692	1407417	1240540	1423214	1605581	1273550	1382764	1693723	1277887	
0.2576	0.9727	0.7592		72849	60765	60366	110795	60858	72122	81103	64391	66945	65733		1578545	1493936	1235655	1379240	1370444	1300250	1473083	1247857	1250621	1212563	
0.1194	0.8011	0.2164		73546	49672	51029	41768	61751	50492	52631	48851	57174	58980		1532708	1528504	1148056	1036010	1095479	1168577	1146909	1204627	1141537	1190412	
0.9138	0.3614	0.8296		79249	88992	57019	69908	69803	77191	59811	110902	67242	91906		1676319	1334982	1196151	1225426	1291126	1387786	1098473	1209432	1365446	1301466	
0.4355	0.8456	0.1105		78163	58725	90695	54736	60005	55301	56635	54770	58619	71512		1214330	1432642	1326491	1586228	1111799	1171283	1182933	1132471	1561095	1361006	
0.4758	0.1822	0.4474		90892	47132	63211	55179	66494	67513	70065	52958	58955	66122		1494305	1498472	1170259	1315608	1281417	1343422	1408917	1416902	1331760	1216591	
0.6103	0.8162	0.4717		103292	74527	66478	57474	65605	63784	77818	104504	70781	76180		1634595	1685434	1200580	1203369	1183422	1294793	1342730	1633417	1312124	1173700	
0.2625	0.303	0.6409		57726	66091	60241	59398	50311	68668	58387	76782	61204	60553		1481720	1551633	1259702	1362193	1063889	1171886	1213611	1189305	1206654	1550742	
0.809	0.3211	0.2057		63057	56868	60376	56624	58005	57900	72317	69990	65356	66055		1638587	1575054	1349117	1143478	1263533	1152642	1160195	1496125	1401868	1350167	
0.6514	0.6873	0.1063		78563	60810	72611	71172	66397	62562	61846	70734	48545	81779		1254466	1501697	1518714	1391822	1219341	1562988	1616721	1519205	1276954	1585244	
0.8864	0.3216	0.3829		64894	64452	74377	94046	54164	66463	78003	74992	72853	64874		1545821	1483869	1309411	1404490	1280097	1232499	1477524	1455735	1207859	1195340	
0.7732	0.8982	0.9341		83303	77568	78644	87395	76711	87341	81020	92962	80558	80759		1503543	1423794	1558110	1214926	1215148	1273581	1256207	1339308	1471585	1309616	
0.7314	0.4948	0.7515		80522	70350	77788	70979	69940	70040	80928	120507	81997	79225		1154434	1380783	1374881	1549734	1322986	1269251	1422625	1684081	1524673	1323586	
0.9187	0.3607	0.7739		119008	66351	62606	69603	83266	67656	89940	74950	69423	78763		1418512	1538424	1397705	1309816	1515604	1270394	1549979	1367090	1196309	1196081	
0.8465	0.1806	0.3869		62229	63882	67010	65572	49159	59045	59194	66607	67711	60659		1521651	1362166	1267082	1143238	1238001	1105691	1224298	1249002	1572611	1329292	
0.4034	0.689	0.1742		67872	65383	65555	60693	54618	59457	54640	63312	77113	55115		1216399	1704428	1241269	1280341	1247600	1285763	1317788	1272569	1238773	1361651	
0.9708	0.0584	0.6135		74635	88359	60353	62006	68724	67469	58664	80804	71432	73490		1327972	1288504	1527501	1203089	1474722	1513654	1303083	1398627	1413911	1463296	
0.3468	0.2452	0.7316		102392	55282	62855	90136	56618	50660	71519	65593	69182	58786		1408626	1526871	1212840	1633246	1517366	1065096	1349507	1463161	1334395	1183264	
0.3987	0.9034	0.3269		61776	71942	63064	72067	85007	72983	64713	53175	63565	63543		1743514	1332902	1543065	1326043	1503863	1400860	1541520	1279505	1311585	1537182	
0.4709	0.491	0.2457		70081	75703	55305	68591	70246	62877	91406	62313	48279	65092		1535656	1426236	1423428	1251327	1363258	1364093	1328297	1254730	1074375	1186063	
0.1059	0.2039	0.4241		78280	45210	52710	46006	47486	51459	70542	45741	46190	75867		1178053	1227712	1130405	1115918	1121928	1190635	1289211	1195917	1316653	1307222	
0.6307	0.9832	0.3414		103155	75631	64337	63996	57905	66747	78653	87903	66560	86969		1234532	1495566	1194414	1124591	1213889	1161040	1527530	1222390	1247322	1406499	
0.5987	0.1343	0.9419		78767	60957	63727	69279	81744	68686	79024	74467	82039	94274		1383174	1213650	1233399	1226141	1588769	1332039	1196554	1642677	1651199	1550673	
0.6339	0.3194	0.4421		71345	61737	66184	55492	68367	65828	62470	71898	57884	58498		1400690	1327162	1485861	1225916	1134443	1288429	1138428	1159993	1374469	1330277	
0.7941	0.7219	0.5315		67457	70441	75170	71692	69571	68016	99150	70303	58981	80578		1510943	1652060	1282132	1199334	1212608	1268295	1139037	1237510	1144543	1502276	
0.3783	0.614	0.6889		70261	110653	65341	76166	63161	63723	76426	75046	68485	63332		1386890	1493534	1518183	1348765	1570571	1280048	1651809	1607028	1631128	1632611	
