24	25	
0.1309	0.9579		29762	19727	28586	25360	41988	33175	26709	33203	24311	22919		1177353	1489559	1267012	1442488	1942051	1679686	1501786	1856773	1457238	1425379	
0.4416	0.3263		20512	33058	74598	90927	34929	20760	29399	18820	27222	37959		1523650	1761591	1921163	2109518	1653137	1360194	1511975	1088679	1338128	1527442	
0.1752	0.9875		25329	25259	27628	22952	21807	35728	36073	25372	22906	31235		1310168	1278292	1263475	1075197	1060037	1843390	1591905	1261141	1047925	1310140	
0.3373	0.3944		25552	19139	23372	32781	40930	22446	26418	20664	31778	29590		1596145	1204868	1338400	1373239	1969608	1360998	1353959	1543277	1454844	1616988	
0.9836	0.6687		34237	47291	43523	41021	45882	46875	48885	34218	40605	47392		1243161	1479583	1602402	1407914	1236985	1670711	1653894	1212919	1508089	1694909	
0.0816	0.2728		13320	13094	23423	18590	21065	17022	21828	16882	26188	26403		1062408	1049808	1364446	1360146	1480231	1262888	1244655	1309656	1562093	1528587	
0.2737	0.1532		28384	27842	19129	24615	16705	26575	16827	21560	22281	26268		1608229	1511790	1185925	1373479	1176087	1415764	1254025	1395085	1274904	1532960	
0.812	0.5718		31160	41853	32667	40320	42202	32649	41894	39647	29203	29330		1253326	1353466	1351232	1337194	1594129	1387675	1798852	1675672	1256236	1275361	
0.4181	0.5531		32298	27693	37195	32532	24820	35549	34783	44574	24609	27321		1288947	1357046	1487700	1377862	1258502	1249290	1299902	1392368	1250476	1467093	
0.128	0.4015		27689	24158	17760	25989	20104	27464	23452	17277	17090	21982		1413332	1237351	1184874	1359880	1254685	1564785	1236729	1107489	1222351	1320495	
0.8567	0.3565		24041	28148	25979	27466	28482	29871	28304	37006	28639	29533		1143438	1311835	1443174	1281778	1298048	1299185	1438778	1606183	1376403	1375859	
0.1747	0.4873		13415	19739	19008	19378	18930	22022	19155	21658	29268	26051		1082991	1435150	1276768	1279376	1309609	1305337	1186832	1327508	1515203	1355051	
0.3051	0.3277		18875	24512	28571	23775	23746	16617	18858	19944	16765	21994		1498572	1478554	1417593	1546965	1375206	1029879	1141408	1375411	1171426	1374105	
0.9714	0.6031		44100	35508	29026	39690	31679	34813	29919	31993	33805	48092		1498480	1357743	1290692	1403369	1253590	1260583	1151872	1351245	1523390	1494991	
0.9752	0.9991		40536	44896	41649	39347	58757	41438	35884	43287	53176	52265		1282990	1316255	1211973	1225086	1397098	1354222	1268918	1389663	1569813	1588218	
0.5385	0.4451		31162	24229	20828	23586	28311	23824	27087	27712	35372	35110		1283427	1252610	1053371	1206907	1364829	1281099	1315175	1327967	1585171	1361618	
0.7602	0.6155		48754	41131	39095	39082	38315	34716	30322	25535	28378	45553		1468768	1526070	1648014	1338010	1410422	1445345	1150260	1198182	1305604	1526850	
0.0879	0.3389		17729	16886	21038	18709	20495	17202	17560	19099	15280	26727		1144294	1232792	1157409	1170813	1184797	1350111	1197548	1207055	1052461	1272262	
0.1052	0.6651		21226	30224	21344	20463	29317	18191	20171	17278	20740	16966		1335480	1215557	1320100	1404478	1403900	1185302	1134072	1032562	1090637	1016745	
0.8347	0.4764		29374	31924	38004	26641	32630	29858	38228	26853	38755	29134		1343681	1283250	1390907	1209348	1331610	1335074	1542963	1293417	1737198	1266918	
0.8818	0.5112		26405	40307	52774	28904	28724	27851	31843	29425	36735	30905		1119155	1340164	1426025	1248207	1167340	1119862	1282695	1150003	1370814	1153805	
0.6078	0.3257		28177	29793	29797	19402	34040	29184	33634	25255	23120	32989		1300962	1174582	1306207	1329319	1519282	1248813	1595166	1275262	1212918	1682892	
0.9633	0.7623		37551	33347	49073	49541	44688	51658	43063	37583	39543	49023		1283891	1095281	1368938	1386379	1279255	1575898	1402152	1206532	1344085	1471497	
0.5465	0.7012		39279	33306	39385	39026	28603	33428	27127	26623	25414	33700		1549014	1487250	1558352	1509984	1305041	1331397	1288551	1322500	1166253	1454352	
0.6966	0.2923		23435	33614	25360	23563	30187	26385	25446	23495	31089	22715		1358426	1601527	1455866	1196750	1489321	1317248	1291293	1167139	1281013	1261608	
0.3764	0.7345		22638	36515	25888	22942	31029	36784	30852	23271	24659	25871		1153814	1630466	1248213	1188610	1331203	1609553	1422640	1213469	1334534	1561542	
0.6563	0.4542		22453	30961	27902	33256	27492	24912	22072	21860	30637	35754		1204116	1372837	1341668	1319289	1347341	1182749	1014056	1164147	1339714	1458768	
0.1897	0.9686		25729	22329	22994	34938	24851	24480	27948	35480	33230	33002		1247734	1045212	1138124	1634462	1300258	1188767	1183023	1357574	1685203	1582322	
0.2218	0.7785		25167	24934	23661	33220	23012	32811	33015	33587	25146	20559		1223040	1381571	1395093	1497756	1229356	1681374	1660922	1348110	1282641	1207373	
0.3112	0.8836		35738	35572	29237	26462	23217	23900	32236	23946	31765	25949		1390544	1474518	1333061	1278139	1092947	1088485	1368764	1201157	1363108	1330343	
0.2416	0.9931		28711	23678	26098	23643	29198	25285	25943	25844	28142	25957		1274467	1113288	1474928	1172152	1248092	1147474	1204123	1299002	1364461	1190704	
0.4459	0.1102		20468	19714	18344	17666	18314	23134	27355	33448	16947	28708		1196798	1192183	1214793	1239636	1198204	1382116	1231169	1629270	1144261	1278850	
0.4769	0.9706		28758	42286	41537	28963	27125	42105	42591	30950	33536	32601		1157841	1343521	1601635	1061411	1112394	1681338	1556602	1309851	1346620	1292432	
