0.1122 0.3025 0.9243 0.7347 0.5179 0.1503 0.9929 0.4701 0.6236 0.4749 0.1173 0.4509 0.9981 0.7955 0.4632 0.0762 0.3858 0.8452 0.2726 0.2174 0.1921 0.2457 0.3388 0.1358 0.9293 0.2196 0.8797 0.9819 0.511 0.1783 0.7917 0.7206 0.6044 0.9348 0.7771 0.3682 0.4334 0.708 	145.62527338663736
0.7325 0.5064 0.4716 0.2418 0.151 0.9521 0.8955 0.2792 0.5021 0.8665 0.2993 0.7921 0.2938 0.3337 0.2149 0.9423 0.4824 0.772 0.9906 0.063 0.7022 0.8724 0.0746 0.6814 0.5821 0.0608 0.1473 0.3187 0.2027 0.5917 0.3002 0.319 0.496 0.5797 0.6762 0.3023 0.9454 0.4908 	163.5876496632894
0.9763 0.7982 0.4183 0.1599 0.383 0.8091 0.7964 0.6751 0.6968 0.4723 0.9231 0.4644 0.9035 0.6197 0.1786 0.2353 0.4728 0.6407 0.1658 0.7033 0.6783 0.7775 0.6265 0.4903 0.5356 0.5914 0.9791 0.6477 0.7421 0.8062 0.6326 0.1151 0.3388 0.3328 0.14 0.215 0.6859 0.1891 	152.48545010884604
0.4658 0.9988 0.0596 0.3677 0.5856 0.4487 0.3876 0.9074 0.3302 0.3162 0.9136 0.2175 0.9069 0.895 0.7987 0.754 0.4554 0.5266 0.4171 0.57 0.972 0.4561 0.6891 0.2879 0.5477 0.9433 0.752 0.2591 0.5103 0.0551 0.8033 0.0748 0.8837 0.856 0.1095 0.2932 0.5161 0.2803 	145.45933405558267
0.8935 0.0967 0.2248 0.8155 0.7049 0.1303 0.9691 0.9255 0.3472 0.3331 0.8186 0.2358 0.7327 0.792 0.3379 0.7998 0.1052 0.7503 0.4207 0.2186 0.6352 0.2968 0.0942 0.1695 0.6647 0.1529 0.7583 0.5614 0.3202 0.8651 0.8535 0.3563 0.2719 0.9963 0.0584 0.3828 0.6089 0.45 	144.4723606109619
0.0856 0.442 0.2377 0.5302 0.2974 0.7556 0.9505 0.9495 0.725 0.6151 0.1421 0.6749 0.3227 0.2809 0.9435 0.6976 0.4874 0.7151 0.8915 0.4618 0.8051 0.8533 0.6125 0.8242 0.2301 0.6435 0.0675 0.1214 0.4628 0.8843 0.8329 0.2383 0.4246 0.1141 0.6463 0.5952 0.8121 0.9685 	153.09739112854004
0.7023 0.6855 0.6774 0.815 0.2786 0.0892 0.5199 0.0516 0.2441 0.1497 0.2959 0.1507 0.49 0.2695 0.1514 0.1025 0.6273 0.6856 0.1059 0.7264 0.3805 0.7695 0.4039 0.7934 0.3451 0.5878 0.1548 0.112 0.5499 0.5913 0.4145 0.8558 0.3592 0.2865 0.2762 0.7239 0.1543 0.9995 	137.03417778015137
0.5989 0.4935 0.6553 0.8007 0.0716 0.9495 0.8729 0.8765 0.6666 0.5354 0.2466 0.7611 0.9298 0.7831 0.5496 0.5342 0.7714 0.712 0.2563 0.9568 0.8733 0.5464 0.6145 0.7004 0.5181 0.3356 0.155 0.0661 0.779 0.4281 0.4184 0.3666 0.1783 0.3362 0.7002 0.6867 0.8592 0.7112 	149.4921843210856
0.8977 0.3787 0.8581 0.0842 0.6216 0.0786 0.1831 0.0694 0.9979 0.3303 0.2823 0.5288 0.6592 0.6865 0.316 0.1151 0.9883 0.8541 0.5253 0.3384 0.0745 0.7399 0.3485 0.0862 0.8516 0.2088 0.4532 0.8058 0.1332 0.7859 0.9199 0.4807 0.7675 0.6615 0.6934 0.7791 0.6643 0.8669 	148.71644973754883
0.504 0.6318 0.2153 0.9989 0.4534 0.9732 0.5797 0.4651 0.4947 0.8545 0.9954 0.9883 0.7625 0.5422 0.9872 0.9007 0.8123 0.6913 0.0914 0.4077 0.648 0.7345 0.2519 0.3059 0.6878 0.1643 0.4053 0.3829 0.6534 0.5617 0.3133 0.1825 0.4593 0.4654 0.2757 0.846 0.2427 0.8356 	150.92738469441733
0.3381 0.0926 0.9609 0.8698 0.8868 0.797 0.5216 0.377 0.6291 0.5075 0.9674 0.9759 0.1397 0.5192 0.2101 0.8939 0.2065 0.5746 0.2637 0.2142 0.2624 0.8637 0.7817 0.1951 0.8046 0.8872 0.7545 0.1203 0.9136 0.0998 0.875 0.1714 0.5333 0.1368 0.8695 0.5834 0.0894 0.7506 	145.31580607096353
0.1698 0.2401 0.3446 0.4893 0.4421 0.787 0.3249 0.0723 0.197 0.6184 0.4235 0.3877 0.3509 0.1629 0.7892 0.9303 0.6541 0.7886 0.0533 0.9845 0.6865 0.2402 0.9957 0.8001 0.9874 0.454 0.8144 0.1052 0.0884 0.7823 0.2718 0.2924 0.4868 0.6764 0.1321 0.1103 0.6036 0.8845 	142.62930552164713
0.6757 0.5043 0.1162 0.2534 0.7511 0.6341 0.3039 0.1315 0.0544 0.912 0.2608 0.7297 0.2196 0.9818 0.8305 0.9922 0.3925 0.4481 0.8049 0.484 0.2695 0.4457 0.4335 0.8146 0.6766 0.5661 0.5344 0.428 0.1127 0.7451 0.9974 0.5173 0.7739 0.612 0.0503 0.8539 0.5298 0.2215 	147.54605293273926
0.1157 0.3671 0.1815 0.4588 0.9398 0.7479 0.1371 0.8183 0.7357 0.9166 0.3597 0.2927 0.1103 0.2918 0.3988 0.0791 0.1802 0.5879 0.6688 0.6527 0.4879 0.645 0.798 0.8005 0.8184 0.1289 0.1431 0.9097 0.3819 0.6233 0.93 0.982 0.9303 0.7126 0.4073 0.2659 0.7319 0.754 	147.75586128234863
0.493 0.3229 0.8713 0.3554 0.2148 0.4469 0.11 0.1591 0.653 0.6664 0.0876 0.6312 0.9383 0.7879 0.912 0.6938 0.8315 0.9311 0.5005 0.7127 0.4462 0.1981 0.4628 0.073 0.8907 0.8973 0.6539 0.243 0.5949 0.0555 0.3834 0.5323 0.9536 0.8478 0.9309 0.1683 0.5635 0.5837 	145.66500981648764
0.1398 0.9314 0.1208 0.6117 0.4805 0.0991 0.3977 0.8828 0.1858 0.9356 0.8609 0.6663 0.5724 0.2092 0.0615 0.2547 0.4822 0.862 0.8201 0.1276 0.6665 0.6922 0.9933 0.5589 0.7336 0.9289 0.35 0.9703 0.2679 0.8363 0.5615 0.9139 0.3179 0.8306 0.3832 0.5123 0.0946 0.674 	142.3025925954183
0.6152 0.8596 0.2416 0.7299 0.8998 0.7118 0.716 0.8949 0.5967 0.9388 0.2592 0.7002 0.2469 0.2992 0.1021 0.3299 0.3232 0.5375 0.8502 0.2653 0.1098 0.3148 0.193 0.3651 0.9799 0.9537 0.5521 0.2479 0.9904 0.9938 0.8241 0.2939 0.4939 0.6899 0.7848 0.537 0.9187 0.9738 	151.77392959594727
0.8057 0.5863 0.4358 0.7555 0.9981 0.6351 0.6954 0.49 0.2591 0.5335 0.1768 0.3935 0.7762 0.2066 0.5085 0.6291 0.4779 0.8782 0.9924 0.8278 0.5858 0.1157 0.2771 0.9572 0.7042 0.7899 0.0672 0.7488 0.3487 0.5658 0.6275 0.8636 0.3261 0.5415 0.3264 0.5491 0.327 0.1248 	150.1006285349528
0.5376 0.7491 0.9357 0.9932 0.8398 0.4137 0.8903 0.9845 0.5752 0.9408 0.3314 0.8232 0.3164 0.5178 0.6166 0.0907 0.7956 0.3684 0.4995 0.8509 0.2939 0.7254 0.389 0.5734 0.0508 0.9072 0.3203 0.349 0.7722 0.783 0.4894 0.6481 0.4081 0.3142 0.449 0.7679 0.3273 0.8159 	157.29451179504395
0.7525 0.5342 0.1674 0.7079 0.0526 0.3444 0.7552 0.9977 0.0881 0.1162 0.9073 0.5216 0.1213 0.6507 0.3343 0.0971 0.9725 0.4688 0.5971 0.0533 0.9132 0.2319 0.3421 0.3832 0.7536 0.8076 0.7786 0.4115 0.3091 0.7487 0.3884 0.4887 0.358 0.5953 0.6772 0.6282 0.4256 0.7283 	147.6743221282959
0.971 0.9154 0.466 0.9592 0.67 0.2615 0.796 0.9796 0.6548 0.503 0.5643 0.3173 0.5518 0.9786 0.6577 0.945 0.1129 0.5115 0.8033 0.7876 0.7765 0.1067 0.5807 0.2801 0.2392 0.5499 0.9111 0.0889 0.6857 0.9454 0.8047 0.9939 0.4415 0.3154 0.5041 0.8598 0.4101 0.8889 	170.4244613647461
0.8584 0.2436 0.7676 0.6368 0.6942 0.8019 0.3936 0.8922 0.4978 0.6742 0.9822 0.9875 0.1049 0.9875 0.2555 0.243 0.5641 0.8074 0.6587 0.1356 0.6622 0.5735 0.8373 0.9554 0.3079 0.4164 0.5424 0.3104 0.0937 0.5885 0.4277 0.5562 0.8566 0.052 0.3386 0.3625 0.7528 0.1245 	146.25843365987143
0.8254 0.8964 0.1544 0.7899 0.4892 0.0883 0.7004 0.3229 0.9749 0.4476 0.7938 0.7323 0.8547 0.9062 0.3549 0.7239 0.481 0.3629 0.9554 0.223 0.8692 0.375 0.4474 0.851 0.4875 0.4267 0.6874 0.4755 0.9015 0.8421 0.467 0.5605 0.2076 0.4702 0.77 0.7521 0.3121 0.0741 	152.88567543029785
0.7527 0.2134 0.8072 0.8224 0.154 0.3348 0.5258 0.9964 0.1992 0.7967 0.8166 0.6951 0.4615 0.3482 0.4852 0.8801 0.8732 0.9217 0.5276 0.5443 0.3987 0.6204 0.7436 0.7323 0.5335 0.2594 0.9474 0.857 0.6086 0.971 0.7032 0.7197 0.5848 0.1006 0.2656 0.2203 0.2557 0.9377 	153.05757522583008
0.7894 0.0719 0.9788 0.891 0.6883 0.1882 0.3115 0.9123 0.7918 0.3058 0.6071 0.6754 0.1896 0.0533 0.5976 0.1099 0.7248 0.6697 0.2877 0.6801 0.4947 0.3418 0.9558 0.8616 0.1569 0.4246 0.5454 0.2767 0.2741 0.6834 0.8406 0.2488 0.3385 0.7842 0.9669 0.2225 0.1024 0.6404 	143.6441739400228
0.5398 0.2577 0.6166 0.1511 0.8451 0.4007 0.5978 0.064 0.051 0.7331 0.6507 0.302 0.1058 0.4696 0.8676 0.9461 0.9434 0.4252 0.4972 0.9199 0.2507 0.2738 0.8736 0.7968 0.9768 0.2197 0.4145 0.6774 0.1843 0.3524 0.4292 0.9967 0.078 0.147 0.6283 0.1005 0.513 0.9308 	142.86176363627115
0.1328 0.0885 0.7301 0.8656 0.1153 0.4428 0.0976 0.4467 0.2999 0.4757 0.4742 0.1476 0.6564 0.0801 0.1799 0.4322 0.3422 0.6436 0.2606 0.8848 0.9586 0.9383 0.5279 0.1964 0.5119 0.4056 0.7192 0.9503 0.8909 0.8569 0.6669 0.2046 0.7089 0.2599 0.8518 0.3377 0.2909 0.1083 	139.13758595784506
0.5328 0.9456 0.4526 0.5738 0.5373 0.1737 0.529 0.7142 0.6917 0.5493 0.4592 0.7607 0.2148 0.3304 0.6436 0.7999 0.4003 0.869 0.625 0.6432 0.8761 0.3339 0.5164 0.5037 0.3477 0.8716 0.7606 0.8329 0.1755 0.829 0.9032 0.8385 0.5298 0.4874 0.2501 0.9849 0.9359 0.9065 	155.01252810160318
0.1936 0.4155 0.0695 0.6562 0.4497 0.666 0.7603 0.7874 0.8402 0.651 0.5969 0.6199 0.3842 0.0552 0.3288 0.1848 0.4441 0.0541 0.5201 0.8916 0.2984 0.4096 0.5415 0.743 0.1803 0.6746 0.7833 0.8808 0.1626 0.6075 0.2709 0.957 0.5603 0.7419 0.6083 0.1106 0.5385 0.6925 	143.36212476094565
0.8113 0.4124 0.1266 0.6442 0.4101 0.5822 0.7549 0.5411 0.9683 0.9606 0.3909 0.4892 0.2585 0.8636 0.8106 0.051 0.6922 0.0566 0.1398 0.7267 0.5714 0.687 0.5453 0.3047 0.9245 0.733 0.7539 0.654 0.3061 0.6067 0.7137 0.6572 0.1761 0.4311 0.7752 0.0587 0.3452 0.3531 	147.6569970448812
0.9726 0.1927 0.3065 0.6819 0.7499 0.6618 0.0724 0.1512 0.0528 0.4083 0.4566 0.3762 0.4379 0.7462 0.2834 0.8004 0.3962 0.3119 0.0507 0.4699 0.7808 0.1794 0.719 0.6836 0.4241 0.4471 0.5261 0.3679 0.2402 0.6991 0.7813 0.9107 0.2669 0.8811 0.5243 0.4799 0.5916 0.0641 	140.623410542806
0.0606 0.806 0.7104 0.2158 0.4033 0.1465 0.2109 0.7994 0.4623 0.245 0.6702 0.2044 0.9305 0.5136 0.571 0.4798 0.5041 0.721 0.6166 0.6278 0.2678 0.951 0.9939 0.3689 0.6598 0.6805 0.5476 0.9254 0.7075 0.4723 0.1932 0.2924 0.2161 0.7839 0.7653 0.1883 0.6696 0.6828 	143.7982718149821
0.5086 0.7998 0.0819 0.342 0.2425 0.9393 0.5001 0.328 0.2229 0.9302 0.1921 0.8156 0.643 0.9667 0.2991 0.8418 0.1074 0.8324 0.3951 0.5938 0.9353 0.3571 0.4341 0.5192 0.3846 0.3618 0.8156 0.1758 0.3669 0.752 0.0754 0.2965 0.1931 0.5959 0.4324 0.3385 0.2422 0.2754 	138.2890542348226
0.19 0.8572 0.6827 0.535 0.7056 0.8868 0.1038 0.4407 0.1354 0.7714 0.7751 0.2503 0.079 0.2427 0.083 0.079 0.7439 0.9913 0.8142 0.0886 0.0921 0.1444 0.9427 0.9911 0.4344 0.1396 0.4644 0.8843 0.6112 0.7547 0.5388 0.7422 0.6134 0.5895 0.1887 0.6196 0.8524 0.5063 	144.40131187438965
0.3027 0.6396 0.9675 0.0724 0.4742 0.593 0.6441 0.2017 0.7312 0.4405 0.7625 0.8295 0.968 0.4769 0.1298 0.5782 0.4386 0.4866 0.873 0.8554 0.1167 0.8727 0.1039 0.8661 0.14 0.3182 0.2422 0.6667 0.2997 0.7395 0.776 0.5979 0.495 0.9417 0.1637 0.2585 0.2707 0.2237 	142.98176765441895
0.4736 0.5114 0.4221 0.8508 0.66 0.1477 0.8274 0.1004 0.225 0.2448 0.8104 0.7743 0.7116 0.7549 0.7637 0.2874 0.4922 0.6361 0.5878 0.3348 0.4901 0.2216 0.6928 0.9877 0.8464 0.4933 0.9847 0.5797 0.832 0.2327 0.159 0.7387 0.1192 0.6993 0.8211 0.0824 0.3933 0.1056 	147.12238311767578
0.9997 0.7577 0.8604 0.5459 0.6219 0.7649 0.4385 0.5647 0.1803 0.7555 0.7807 0.1187 0.8225 0.2799 0.3828 0.1358 0.7022 0.9149 0.7001 0.5055 0.5802 0.6849 0.6832 0.4205 0.6923 0.115 0.6512 0.9417 0.8797 0.9533 0.2347 0.8377 0.8112 0.1325 0.9656 0.4045 0.92 0.7978 	153.79675229390463
0.7758 0.9654 0.2439 0.9737 0.3805 0.9108 0.9645 0.0917 0.9025 0.7436 0.6385 0.9607 0.829 0.4464 0.2942 0.1575 0.7484 0.2483 0.3499 0.8301 0.8281 0.1332 0.119 0.181 0.1953 0.62 0.6794 0.6634 0.3803 0.323 0.5984 0.2232 0.7672 0.9917 0.1282 0.8746 0.2986 0.107 	147.13557561238608
0.446 0.7766 0.8579 0.4892 0.1848 0.097 0.2128 0.6664 0.609 0.4999 0.4782 0.8086 0.6191 0.2331 0.0857 0.5695 0.2067 0.6172 0.2889 0.9962 0.4757 0.1066 0.051 0.3209 0.9351 0.296 0.612 0.7251 0.058 0.2944 0.7224 0.8453 0.6987 0.5613 0.7942 0.7185 0.9699 0.6035 	141.6921615600586
0.6667 0.2135 0.9752 0.5632 0.0776 0.8307 0.6378 0.5057 0.8079 0.6032 0.5062 0.8211 0.3121 0.1581 0.9232 0.7921 0.0815 0.6907 0.5268 0.0617 0.8538 0.1911 0.0853 0.7033 0.4522 0.4454 0.7761 0.4655 0.2128 0.5952 0.6697 0.4302 0.1809 0.3651 0.1763 0.3222 0.4617 0.6826 	145.11640866597494
0.6382 0.1666 0.6266 0.8637 0.5195 0.6009 0.6793 0.4415 0.839 0.3903 0.069 0.5314 0.6787 0.4862 0.4434 0.5685 0.9436 0.1101 0.2509 0.9074 0.7594 0.1273 0.9228 0.6598 0.7952 0.8022 0.7864 0.5453 0.6341 0.6775 0.2389 0.2709 0.6034 0.3883 0.6677 0.6184 0.1068 0.3433 	149.7774918874105
0.8213 0.4001 0.896 0.4938 0.5267 0.7625 0.9129 0.3392 0.0884 0.6646 0.5796 0.5407 0.1115 0.1989 0.4553 0.1131 0.363 0.8233 0.6631 0.952 0.9309 0.5948 0.405 0.5804 0.8869 0.4806 0.6505 0.9714 0.5354 0.4707 0.3128 0.2434 0.1153 0.0627 0.4901 0.15 0.8506 0.118 	146.10417683919272
0.9699 0.9252 0.0717 0.7966 0.4626 0.1162 0.7475 0.2168 0.997 0.6428 0.2281 0.2015 0.3483 0.7121 0.9723 0.654 0.7954 0.3174 0.4943 0.2809 0.085 0.2171 0.7345 0.7825 0.5116 0.437 0.2992 0.9343 0.7232 0.4757 0.341 0.8231 0.2217 0.1029 0.9901 0.5177 0.5179 0.207 	151.10230445861816
0.5733 0.5151 0.6695 0.6507 0.8457 0.2555 0.2403 0.2689 0.0912 0.4084 0.4644 0.5657 0.8667 0.876 0.783 0.3935 0.1014 0.0732 0.1476 0.6739 0.0928 0.2906 0.1302 0.7828 0.6288 0.3275 0.3395 0.2781 0.2455 0.7558 0.7579 0.1832 0.3423 0.9879 0.869 0.7159 0.5174 0.3826 	141.2503719329834
0.3172 0.8019 0.3267 0.3035 0.8113 0.9822 0.2802 0.2166 0.5796 0.1015 0.7541 0.8586 0.926 0.7693 0.4887 0.1592 0.5626 0.619 0.1844 0.7012 0.2145 0.9447 0.9854 0.4799 0.1338 0.3906 0.517 0.6167 0.3733 0.5593 0.4274 0.0985 0.8103 0.3434 0.9309 0.4723 0.8975 0.1011 	146.40076955159506
0.7863 0.5741 0.5843 0.1675 0.6659 0.0503 0.9297 0.9718 0.6983 0.3222 0.1934 0.0818 0.3355 0.6331 0.2436 0.1993 0.192 0.0886 0.4873 0.226 0.4979 0.4695 0.4204 0.5783 0.3455 0.6504 0.5958 0.2376 0.0733 0.3598 0.9446 0.9949 0.0766 0.447 0.5927 0.1957 0.5617 0.5116 	140.19600550333658
0.6874 0.4839 0.339 0.1131 0.7582 0.2164 0.8507 0.7738 0.8787 0.8294 0.1727 0.2003 0.5869 0.7655 0.3021 0.1728 0.3107 0.5198 0.1881 0.4213 0.4347 0.5465 0.3144 0.6704 0.7053 0.8189 0.7362 0.2315 0.7391 0.8346 0.4991 0.4743 0.5447 0.2673 0.6096 0.1922 0.3286 0.6857 	145.24555206298828
0.3397 0.8565 0.1708 0.7975 0.707 0.0756 0.2025 0.2845 0.1409 0.908 0.3999 0.365 0.1499 0.998 0.936 0.821 0.6699 0.8018 0.1219 0.3779 0.4021 0.8097 0.1526 0.9747 0.4149 0.7308 0.4212 0.6253 0.67 0.7699 0.7803 0.7228 0.4321 0.3796 0.2903 0.6825 0.9431 0.5594 	147.4322477976481
0.9068 0.2546 0.343 0.7249 0.2478 0.6758 0.3877 0.8106 0.7653 0.9521 0.4622 0.0888 0.6687 0.6099 0.4812 0.856 0.1902 0.5318 0.2996 0.8838 0.9648 0.1489 0.1622 0.3208 0.7948 0.4827 0.3064 0.9307 0.6918 0.1592 0.8284 0.9582 0.7429 0.1093 0.3993 0.9236 0.4218 0.7166 	148.45617612202963
0.1167 0.1063 0.8326 0.4549 0.679 0.3884 0.8311 0.3066 0.3736 0.4077 0.7817 0.4284 0.5694 0.8348 0.2073 0.7634 0.8325 0.8271 0.8569 0.6992 0.1374 0.4724 0.2459 0.6748 0.4032 0.4905 0.1839 0.1095 0.579 0.1134 0.9919 0.3093 0.2755 0.2954 0.1937 0.8635 0.9553 0.6508 	143.983523050944
0.3088 0.8396 0.9823 0.9293 0.6202 0.8597 0.4703 0.823 0.7588 0.9725 0.2443 0.1307 0.2069 0.8155 0.4271 0.113 0.3821 0.2431 0.9037 0.2603 0.3861 0.9973 0.5101 0.4751 0.4193 0.6632 0.232 0.5695 0.1519 0.2898 0.3627 0.4782 0.9179 0.4804 0.4521 0.2692 0.1845 0.2206 	143.25443903605142
0.9027 0.5583 0.2161 0.429 0.0784 0.5893 0.8116 0.6265 0.9074 0.133 0.8268 0.9357 0.9436 0.3855 0.6061 0.4196 0.3448 0.3908 0.2554 0.7009 0.1722 0.1075 0.3236 0.2802 0.2545 0.6276 0.5904 0.196 0.497 0.528 0.6634 0.3666 0.2311 0.6963 0.1421 0.1319 0.9896 0.4319 	140.8506234486898
0.8256 0.6896 0.7081 0.0578 0.0511 0.929 0.9343 0.1039 0.9595 0.958 0.095 0.4971 0.5471 0.2671 0.9778 0.7863 0.2235 0.4476 0.3218 0.3918 0.8571 0.1673 0.8409 0.4976 0.8072 0.2914 0.5867 0.4239 0.3654 0.3851 0.139 0.9902 0.9187 0.2589 0.1745 0.8289 0.6132 0.2623 	147.370974222819
0.2337 0.8689 0.9337 0.4345 0.1462 0.2973 0.1213 0.8886 0.6852 0.1736 0.6232 0.5511 0.5428 0.6959 0.7469 0.3726 0.1922 0.1115 0.6869 0.8181 0.8772 0.2276 0.9466 0.3707 0.2969 0.7489 0.829 0.872 0.0612 0.2467 0.4847 0.4717 0.2147 0.4589 0.1047 0.5447 0.5434 0.4895 	141.02395375569662
0.4654 0.2323 0.9848 0.2184 0.1224 0.642 0.8866 0.4063 0.0866 0.7457 0.1946 0.2931 0.6007 0.7546 0.3822 0.2824 0.4013 0.6978 0.651 0.1711 0.7628 0.3225 0.1356 0.9634 0.798 0.5417 0.7144 0.5863 0.116 0.1541 0.1793 0.6451 0.1838 0.5786 0.261 0.6694 0.3651 0.6364 	140.03419876098633
0.06 0.6178 0.846 0.6846 0.6139 0.1752 0.8256 0.4936 0.5648 0.1662 0.9705 0.9131 0.7962 0.8105 0.1558 0.3697 0.2784 0.4098 0.9611 0.6924 0.5593 0.0866 0.8553 0.341 0.3533 0.8434 0.107 0.0959 0.4164 0.867 0.9808 0.45 0.8095 0.6925 0.9611 0.084 0.9269 0.6631 	146.8080679575602
0.3555 0.7878 0.9432 0.8237 0.3587 0.0647 0.8032 0.5165 0.2041 0.1459 0.7525 0.4341 0.9438 0.4361 0.134 0.6099 0.1865 0.8999 0.1844 0.8221 0.3005 0.1637 0.7698 0.9027 0.6301 0.8367 0.0572 0.9457 0.7205 0.4879 0.1203 0.6952 0.5074 0.5978 0.3235 0.6053 0.4105 0.5126 	144.81616020202637
0.1186 0.7637 0.273 0.9154 0.859 0.7659 0.8481 0.9015 0.91 0.6224 0.5309 0.5382 0.3869 0.2378 0.0582 0.4525 0.3356 0.9823 0.654 0.7723 0.0908 0.6379 0.276 0.1941 0.6513 0.8088 0.9674 0.8524 0.8589 0.5678 0.9756 0.8865 0.1045 0.2 0.5683 0.7566 0.0953 0.9655 	152.2524356842041
0.4455 0.0724 0.6196 0.3162 0.1829 0.2379 0.8069 0.1684 0.3092 0.7213 0.318 0.4124 0.8687 0.4209 0.4194 0.6767 0.6213 0.1487 0.4631 0.427 0.3848 0.453 0.7632 0.9037 0.7418 0.7827 0.7904 0.5311 0.353 0.6662 0.4739 0.3932 0.8091 0.3023 0.1269 0.3 0.3584 0.4005 	157.99148877461752
