32	33	34	
0.8024	0.1959	0.7953		11595	13537	12569		335858	325898	336648	
0.7445	0.2486	0.157		10223	7672	11198		306590	305742	306182	
0.4018	0.3539	0.2424		9536	9889	9307		338468	344361	327123	
0.4573	0.7699	0.6986		14327	14062	13020		329911	323187	320848	
0.5006	0.2381	0.8934		11328	11087	11749		324544	321045	326438	
0.2815	0.2341	0.1701		8092	8108	8090		326396	329082	319802	
0.963	0.8038	0.9316		18483	18462	18105		327337	328153	318768	
0.1081	0.6645	0.6623		10405	7831	9777		336468	327743	339701	
0.214	0.6803	0.686		11055	11251	11344		303966	315781	289324	
0.844	0.2388	0.4724		12396	12322	12421		333873	327265	325005	
0.246	0.2907	0.5215		9045	9565	4877		316210	313814	319006	
0.3631	0.5959	0.6304		10652	10949	6434		332210	313909	297303	
0.565	0.1467	0.3545		9606	9636	9586		288252	296563	302227	
0.163	0.8941	0.7606		12621	12517	11961		313597	324017	313951	
0.8607	0.9139	0.0874		14496	14462	14396		328332	305080	313756	
0.9807	0.787	0.5939		17135	14620	14550		316579	292415	288371	
0.5487	0.6159	0.2794		7782	7834	7836		278476	279706	287557	
0.379	0.713	0.7006		8868	8789	8800		250802	249774	249270	
0.4486	0.6713	0.2641		7022	7178	6855		263316	268438	264155	
0.453	0.2999	0.3667		6733	6824	6712		271593	273398	269439	
0.8047	0.428	0.2496		12209	13145	11524		387350	343153	322914	
0.1515	0.2327	0.8338		9292	8821	9357		315154	318301	319790	
0.9283	0.2455	0.6755		13231	13228	11263		314475	332222	307317	
0.6941	0.3459	0.1552		6389	6377	6402		266882	262665	271236	
0.8369	0.9961	0.5019		9192	12918	13094		261492	276100	299591	
0.873	0.5974	0.3148		9868	9980	10094		277605	301894	302473	
0.3331	0.6729	0.8616		10681	10154	10546		311855	303733	273730	
0.1455	0.3539	0.1473		3775	3675	3725		242493	239702	238685	
0.3999	0.1904	0.6055		6705	6768	6673		263194	262206	261801	
0.309	0.1248	0.189		5940	7662	5922		298987	291050	282852	
0.1168	0.1958	0.2377		3783	3753	3733		262590	249905	248460	
0.8235	0.6411	0.2809		14099	14039	14064		301379	299996	298631	
0.1905	0.3388	0.7158		5847	7350	7910		331461	308225	325161	
0.8618	0.3521	0.6264		9498	12373	11122		321501	336186	313281	
0.6726	0.9539	0.9918		12671	13920	12551		276088	272609	273195	
0.1892	0.0966	0.3614		3958	3980	3975		242848	238648	251148	
0.353	0.2708	0.4833		5961	5328	5828		259556	278372	268878	
0.6538	0.9903	0.4494		12624	7986	6472		282304	286683	307408	
0.8116	0.5585	0.3841		14237	13927	14221		305316	306916	304469	
0.6007	0.5595	0.9611		14625	14453	14596		334583	332484	335244	
0.1159	0.9709	0.7263		9093	5262	9066		290119	257496	265419	
0.7837	0.2508	0.7404		8943	8924	8925		271212	271112	278428	
0.4183	0.3928	0.163		4682	4714	6324		248804	244287	265162	
0.5162	0.968	0.5807		10425	10374	10042		258226	260591	261644	
0.4658	0.802	0.8385		10336	12255	13046		276364	289358	302626	
0.3848	0.4405	0.1644		6412	6507	6435		268589	263932	273560	
0.8542	0.396	0.4636		11421	11921	14249		281832	290449	330266	
0.4784	0.2319	0.8817		5209	6295	11289		241339	218793	302468	
0.5184	0.8146	0.3739		13195	13483	13740		316084	319080	324165	
0.3876	0.0618	0.9014		10119	4369	10289		329140	305210	336094	
0.391	0.8202	0.5968		13928	14162	10431		310829	317330	320706	
0.4102	0.9694	0.7253		12006	11858	11810		286240	277490	290541	
0.8644	0.4792	0.1132		10813	10817	10773		278286	282525	282524	
0.5409	0.0586	0.9713		10284	4242	4154		321606	230673	210877	
0.158	0.9532	0.9938		11473	13510	13808		330954	334059	323781	
0.0927	0.8546	0.6655		11226	11242	11264		297885	299795	305671	
0.3452	0.2078	0.8453		10347	10252	10387		313090	317103	325534	
0.4312	0.7795	0.6939		13761	13876	13618		315237	318635	321713	
0.9818	0.8993	0.6373		17492	17992	17936		307839	319251	326619	
0.8841	0.6533	0.7824		16608	16536	16458		323572	325015	326659	
0.545	0.0506	0.6701		10022	10211	10108		298882	302592	303118	
0.9564	0.1279	0.4222		10388	11268	12100		314402	351081	347777	
0.2852	0.7343	0.3276		8474	8501	8742		281546	284229	298653	
0.1099	0.1664	0.8908		5041	5097	5293		258379	268445	267118	
0.1736	0.2278	0.8977		5495	5563	5621		255664	255907	260212	
0.4385	0.3282	0.8224		8023	8047	8434		277844	279844	283435	
0.4558	0.693	0.6976		8953	8915	8891		271263	271053	271285	
0.8436	0.6463	0.6199		11162	11177	10712		271021	276942	275123	
0.8128	0.298	0.6952		9046	9978	9408		255539	280323	278412	
0.6447	0.946	0.9111		14667	14595	14446		282360	286396	284059	
0.3764	0.9776	0.7521		11256	11241	12029		269502	257822	273404	
0.6471	0.1514	0.7582		7259	7190	7211		262857	265261	270793	
0.6291	0.9758	0.4352		10273	10124	10328		262032	265469	266283	
0.5106	0.4374	0.5035		7943	7335	8147		252403	257699	270298	
0.132	0.1007	0.2739		7340	7113	7543		306603	299322	296005	
0.3423	0.1655	0.6511		9482	9423	9182		313140	315303	314456	
0.6774	0.9356	0.3087		13913	14328	13766		311774	321116	312840	
0.6007	0.8648	0.3779		14623	14036	14337		312456	325280	322823	
0.1189	0.6929	0.6799		11142	8750	8457		327287	344928	328009	
0.1406	0.8155	0.2178		5262	5279	5257		244574	246140	246883	
0.4679	0.7024	0.5715		8994	9025	9022		248535	249412	250833	
0.8054	0.9204	0.3915		12425	12317	12338		269482	275275	269073	
0.7677	0.3066	0.6907		9189	9189	9154		258838	264789	265316	
0.4704	0.6973	0.3776		8723	8692	8690		245449	251941	253888	
0.6909	0.319	0.8635		8551	8495	8525		276959	280235	278043	
0.9789	0.4378	0.4539		10938	10371	10380		282065	290141	278814	
0.8881	0.4752	0.0886		9298	8840	8817		268659	268227	264391	
0.4078	0.5392	0.202		6788	6763	6763		244641	239937	246232	
0.8308	0.1566	0.3944		8053	8074	8353		253907	257004	263270	
0.271	0.1147	0.8513		5799	5337	5187		261278	266568	257373	
0.4582	0.3291	0.4888		7127	7232	7541		264077	263268	282263	
0.1346	0.3906	0.663		5874	5991	5679		280101	270906	304179	
0.2341	0.3684	0.1517		4677	4606	4584		233334	236893	232386	
0.3816	0.0807	0.4542		5557	5022	5495		259560	263349	265017	
0.101	0.9344	0.3053		5834	5767	5796		263145	261759	267230	
0.3144	0.8887	0.3171		7107	6950	6960		270285	266261	267149	
0.8216	0.5242	0.1607		9211	9197	9162		257833	255272	257668	
0.3936	0.9946	0.3981		9680	9605	9549		297705	281737	279807	
0.6658	0.4937	0.6344		9298	8983	8597		253745	254132	250237	
0.3701	0.306	0.6285		7184	7307	7160		246947	264341	250910	
0.224	0.407	0.5633		6143	6055	6084		274977	254301	261024	
0.0913	0.5767	0.978		7287	7243	7256		297453	290382	281490	
0.2159	0.1859	0.8419		6032	5957	5792		278901	279733	277378	
0.0909	0.5457	0.5856		7661	8644	9805		307352	308404	319968	
0.0857	0.6102	0.5261		7333	9282	9647		275950	283497	304010	
0.7733	0.514	0.3405		13405	13548	13473		329248	339926	334097	
0.3536	0.56	0.7606		12083	9451	11797		322537	300394	314957	
0.8822	0.2238	0.1183		8972	8326	11870		305530	300770	324718	
0.5582	0.8665	0.8965		14780	15520	15083		336584	346550	348606	
0.088	0.4251	0.7634		9746	9792	9864		319653	329616	331657	
0.4767	0.1569	0.702		11043	9527	10782		333822	320935	317654	
0.2486	0.6651	0.2381		7028	7128	9436		307216	275473	310071	
0.1098	0.6851	0.4259		10185	7607	7711		312286	278321	300531	
0.7944	0.0949	0.9508		8813	8710	8748		272253	272410	270746	
0.8272	0.7932	0.8838		13949	14313	13793		272396	270627	267420	
0.1039	0.4678	0.3981		5527	5489	5891		263720	264405	292170	
0.5746	0.8422	0.5282		10379	10367	10361		267414	255355	263664	
0.2571	0.2202	0.295		4501	4516	4513		250876	257741	251158	
0.4137	0.8944	0.3063		9000	8837	8536		274113	267929	270545	
0.1017	0.9963	0.3128		6467	5823	6520		273267	269532	284540	
0.9799	0.7237	0.0992		9591	9628	9627		266529	275181	275094	
0.3425	0.2704	0.755		6228	6194	6187		250500	251205	250589	
0.8592	0.7732	0.6044		11229	12811	12463		272789	285913	280652	
0.9199	0.1228	0.2625		7597	7576	7552		260471	263397	261982	
0.1226	0.804	0.0504		6145	6017	6044		284062	284682	281276	
0.3054	0.3813	0.9588		7722	7620	7610		274696	272369	271187	
0.7694	0.388	0.5199		10062	10128	9946		251392	254999	258870	
0.0584	0.2245	0.8421		5195	5138	5143		283071	287554	283054	
0.356	0.2856	0.8931		6736	6726	8416		265479	270248	285027	
0.4684	0.8813	0.6397		14813	12144	14106		329425	317417	319079	
0.7531	0.0855	0.2525		7212	8930	11283		337275	313314	335452	
0.4376	0.097	0.342		9692	9662	9612		325995	320552	317662	
0.1304	0.0656	0.2687		6911	7036	4034		312580	309319	282562	
0.8323	0.4466	0.4159		10101	9752	10196		324753	273313	276776	
0.3007	0.7586	0.9754		12892	14090	14024		319047	324458	322544	
0.4047	0.2535	0.0815		6539	9206	9452		328991	337996	343028	
0.5876	0.9777	0.4036		14554	14767	9979		322495	325439	329004	
0.4169	0.6342	0.4703		8358	8944	9890		275343	288229	301764	
0.188	0.7232	0.2807		6236	6541	5754		288498	274984	275562	
0.9394	0.6426	0.9479		13195	15075	12984		302268	328020	328112	
0.2382	0.9277	0.9129		14038	14093	14054		299660	302519	301866	
0.3804	0.3846	0.8746		10637	12912	12990		282104	326508	319867	
0.0891	0.9466	0.1382		6246	7095	8403		274428	325931	314964	
0.5209	0.6426	0.2998		11939	12243	12003		323050	325554	303539	
0.26	0.3613	0.6125		9627	9724	7230		315977	327903	284326	
0.5747	0.149	0.4807		6362	8259	8113		282149	302031	297894	
0.4267	0.5238	0.8475		9281	9198	9236		263039	269012	267918	
0.3929	0.8132	0.8816		10847	10821	10795		279618	269266	275452	
0.5944	0.4494	0.6769		8706	8840	8686		276036	282175	285439	
0.9277	0.7935	0.6185		13107	12981	13093		282030	279985	281178	
0.4616	0.8655	0.7781		11548	11569	11539		276464	283094	273999	
0.3384	0.2628	0.8083		6147	6117	6083		272158	268375	270482	
0.0562	0.0662	0.3841		3412	3357	3377		279558	286756	282261	
0.2082	0.5852	0.7788		7702	7777	7759		245912	251982	252041	
0.7549	0.8996	0.9409		14005	13832	13871		269576	263478	267729	
0.9336	0.5196	0.3459		10032	10246	9997		249767	259294	250987	
0.433	0.8312	0.1277		7787	7912	7694		259803	262226	259726	
