16	17	
0.9333	0.3179		24065	31080	40953	38909	42047	41561	37268	38401	36153	29470		1177353	1489559	1267012	1442488	1942051	1679686	1501786	1856773	1457238	1425379	
0.5307	0.3137		21521	33061	25119	32930	34136	25551	61751	21152	24843	33374		1523650	1761591	1921163	2109518	1653137	1360194	1511975	1088679	1338128	1527442	
0.2911	0.569		22333	33588	23912	18502	19195	41966	34883	21878	19656	27914		1310168	1278292	1263475	1075197	1060037	1843390	1591905	1261141	1047925	1310140	
0.207	0.8936		24778	21867	27868	30522	35793	27048	26431	25177	27346	34670		1596145	1204868	1338400	1373239	1969608	1360998	1353959	1543277	1454844	1616988	
0.5597	0.4829		24178	27034	36050	29649	26652	37066	38492	24905	31616	35826		1243161	1479583	1602402	1407914	1236985	1670711	1653894	1212919	1508089	1694909	
0.8092	0.8863		34046	33084	38918	38732	48452	37474	33112	36492	46194	37889		1062408	1049808	1364446	1360146	1480231	1262888	1244655	1309656	1562093	1528587	
0.8746	0.1112		33916	28199	22530	32208	24209	32346	21809	28376	27416	42828		1608229	1511790	1185925	1373479	1176087	1415764	1254025	1395085	1274904	1532960	
0.2612	0.3166		19985	28972	20835	25788	28898	20790	28934	27284	17928	16228		1253326	1353466	1351232	1337194	1594129	1387675	1798852	1675672	1256236	1275361	
0.4761	0.6418		29966	30149	22764	34931	27070	29442	29642	29894	26513	29634		1288947	1357046	1487700	1377862	1258502	1249290	1299902	1392368	1250476	1467093	
0.7264	0.2505		32250	23426	22999	26914	24988	32738	21891	21931	21905	27828		1413332	1237351	1184874	1359880	1254685	1564785	1236729	1107489	1222351	1320495	
0.4654	0.1243		15782	17914	17801	16359	19138	18983	17908	29676	21505	21202		1143438	1311835	1443174	1281778	1298048	1299185	1438778	1606183	1376403	1375859	
0.2895	0.9001		23641	25508	25726	28674	26019	29820	26082	28443	39068	28336		1082991	1435150	1276768	1279376	1309609	1305337	1186832	1327508	1515203	1355051	
0.8291	0.0853		31084	28299	35056	42953	26440	20277	24094	22688	19729	29315		1498572	1478554	1417593	1546965	1375206	1029879	1141408	1375411	1171426	1374105	
0.1443	0.8167		32508	24871	19701	22672	22254	24798	19467	22381	38606	36245		1498480	1357743	1290692	1403369	1253590	1260583	1151872	1351245	1523390	1494991	
0.1469	0.7076		22294	23818	21410	20899	23766	27350	20437	23399	28844	32316		1282990	1316255	1211973	1225086	1397098	1354222	1268918	1389663	1569813	1588218	
0.515	0.3594		28250	22582	19848	23507	24440	22394	24819	25303	33050	27335		1283427	1252610	1053371	1206907	1364829	1281099	1315175	1327967	1585171	1361618	
0.6057	0.9674		35214	47841	44674	34352	36158	40408	29301	28400	33304	36132		1468768	1526070	1648014	1338010	1410422	1445345	1150260	1198182	1305604	1526850	
0.2381	0.7415		23265	27122	30819	25421	32419	27846	26190	23110	19909	22403		1144294	1232792	1157409	1170813	1184797	1350111	1197548	1207055	1052461	1272262	
0.4648	0.2542		22571	17673	21579	21047	29409	17972	18098	16870	17183	17249		1335480	1215557	1320100	1404478	1403900	1185302	1134072	1032562	1090637	1016745	
0.6446	0.3011		22698	26032	19824	22046	27057	26602	34401	36905	34026	20875		1343681	1283250	1390907	1209348	1331610	1335074	1542963	1293417	1737198	1266918	
0.1722	0.1363		15189	26111	18518	17023	16331	18269	18519	14982	23831	16422		1119155	1340164	1426025	1248207	1167340	1119862	1282695	1150003	1370814	1153805	
0.2505	0.2765		23150	20331	30658	16595	28263	20418	29186	24532	18987	28625		1300962	1174582	1306207	1329319	1519282	1248813	1595166	1275262	1212918	1682892	
0.2608	0.4571		32936	16894	24846	32926	26741	28739	24314	23849	21620	27057		1283891	1095281	1368938	1386379	1279255	1575898	1402152	1206532	1344085	1471497	
0.7017	0.708		43611	36194	42853	42330	31157	39892	30226	29642	28105	36715		1549014	1487250	1558352	1509984	1305041	1331397	1288551	1322500	1166253	1454352	
0.5157	0.5234		23910	33523	36316	24172	28091	34087	28452	25731	36104	23391		1358426	1601527	1455866	1196750	1489321	1317248	1291293	1167139	1281013	1261608	
0.2453	0.9121		33042	36153	27097	22506	28384	35890	36346	22165	27241	26979		1153814	1630466	1248213	1188610	1331203	1609553	1422640	1213469	1334534	1561542	
0.3835	0.4775		21418	30509	27939	23714	23768	21372	18572	18491	26569	31117		1204116	1372837	1341668	1319289	1347341	1182749	1014056	1164147	1339714	1458768	
0.6836	0.6502		30345	26299	40731	40747	29790	29625	27332	31571	39589	38864		1247734	1045212	1138124	1634462	1300258	1188767	1183023	1357574	1685203	1582322	
0.9922	0.4369		32606	29702	32389	39972	26128	40482	41960	29125	30839	26366		1223040	1381571	1395093	1497756	1229356	1681374	1660922	1348110	1282641	1207373	
0.8809	0.3887		40288	36921	30575	31829	23843	31420	33221	26498	32210	31180		1390544	1474518	1333061	1278139	1092947	1088485	1368764	1201157	1363108	1330343	
0.4816	0.5074		26493	20610	28987	20368	37029	23981	24447	24065	26443	22633		1274467	1113288	1474928	1172152	1248092	1147474	1204123	1299002	1364461	1190704	
