22	23	
0.4427	0.2406		8345	9386	9597		673889	700388	612693	
0.3046	0.7171		10720	10763	11240		551702	555216	585124	
0.7643	0.4615		14640	14261	14102		654474	652269	665543	
0.9083	0.1414		12291	11914	11867		683593	648626	626777	
0.8525	0.543		16413	16239	16707		631736	615181	665026	
0.4303	0.3927		11159	10210	10055		678457	585899	583507	
0.1534	0.1267		6196	6123	5850		654610	628706	599338	
0.3312	0.7321		12254	12354	13963		599957	647455	639708	
0.9212	0.3766		17457	15115	15739		697510	726720	696014	
0.8335	0.6187		17152	17967	19666		712429	684067	657151	
0.9199	0.7332		18912	19893	18655		552969	657099	562893	
0.0538	0.9697		10282	9792	9383		654117	611305	595469	
0.4536	0.4442		11248	10264	11188		591871	571940	665263	
0.2791	0.5185		10526	9137	10078		675162	598790	690384	
0.5163	0.2149		9391	9484	9335		710677	704319	725772	
0.4836	0.1721		8933	8553	8023		640609	571299	585237	
0.9696	0.9357		23958	23545	23385		637245	669442	678868	
0.3093	0.0914		6250	6498	6631		567367	603834	655331	
0.1282	0.5385		9372	8983	8896		642066	651019	661581	
0.8908	0.3836		15805	15733	15210		707593	718767	722766	
0.5506	0.579		13545	14147	13463		677185	690891	703049	
0.7024	0.6681		16019	17041	16614		559426	649703	667133	
0.9311	0.1272		12550	11259	14595		644667	587755	663801	
0.4279	0.0879		9230	7422	6787		671151	674899	590879	
0.3043	0.7425		11016	11895	12460		590243	622979	686549	
0.262	0.9388		12792	13283	13990		572339	681001	687349	
0.6204	0.9015		17111	17429	17213		588906	597960	600567	
0.7233	0.1363		10606	10294	10159		696719	658562	658132	
0.5712	0.2935		11022	11053	11047		670660	683383	677153	
0.7175	0.1871		10455	10436	10504		654256	685567	704491	
0.8416	0.1841		10945	10979	11341		616476	628344	648680	
0.2727	0.8601		12532	11638	11539		645439	562933	573234	
0.6517	0.3929		13345	12930	12419		676061	688429	596656	
0.4569	0.1467		9151	8884	8061		645394	655949	580710	
0.812	0.8011		19282	19170	19573		649132	631945	674519	
0.9341	0.8053		21042	20820	21245		720514	751372	743729	
0.865	0.2787		13330	13818	13718		657978	683798	692015	
0.5056	0.8419		15651	15938	15636		697294	702774	704630	
0.3741	0.9997		15118	14715	14644		588378	693263	698569	
0.0592	0.2419		6015	6019	6034		668193	655141	652829	
0.6904	0.118		9511	10009	9490		677511	696348	680075	
0.0777	0.4753		7828	7798	7973		667128	675188	697289	
0.2475	0.2574		7879	7904	7899		693505	665482	679213	
0.7505	0.2353		11439	11372	11562		734511	731047	755461	
0.1239	0.4259		7797	7793	8458		683609	690460	661011	
0.9739	0.1244		11266	11421	11287		693396	710506	718391	
0.3433	0.8493		13336	13411	13802		724739	724645	739021	
0.0984	0.5222		8989	8699	7656		669040	684666	588302	
0.4276	0.7079		13831	13377	13330		666067	677912	698804	
0.6776	0.3786		12844	13223	13116		654525	654359	672266	
0.0513	0.1237		5336	5029	4482		653026	571668	581338	
0.852	0.2594		12761	13916	13436		607770	715439	745672	
0.8477	0.9994		22147	22116	22061		654104	646809	645685	
0.6016	0.8823		18491	17408	17511		641188	587246	603956	
0.3232	0.8315		12292	12775	12906		549832	584298	595252	
0.558	0.9471		16288	17297	16883		589957	620983	625413	
0.8734	0.4846		15283	15837	15315		676386	696716	694734	
0.7624	0.3223		13475	12821	12979		648863	671490	661738	
0.1487	0.9503		11606	11564	11509		659796	647304	621802	
0.3051	0.0792		6265	6722	6325		592766	601704	601676	
0.8537	0.4315		15241	14654	14226		654513	605081	579933	
0.0864	0.4144		7487	7496	7493		639183	641312	662951	
0.2418	0.7665		11168	11144	11172		586461	601404	617846	
0.5362	0.8615		15295	16264	15715		599816	632208	636841	
0.4118	0.8346		14498	14547	15020		688864	707746	728591	
