18	19	
0.1162	0.9761		2928	2849	3096		163444	150167	153716	
0.6641	0.075		2276	2423	2334		159803	151389	149782	
0.5911	0.4798		3675	3203	3207		178056	161973	161064	
0.9517	0.9173		6212	5749	5897		169305	156819	157362	
0.6569	0.8686		5843	6246	5844		242387	237675	240606	
0.6557	0.6321		4731	5384	4997		209567	214381	242522	
0.1438	0.5279		3239	2956	2754		208633	212753	208608	
0.4543	0.5852		3743	3234	3382		178501	187030	159498	
0.2063	0.3004		2176	2256	2237		166686	161924	176141	
0.2771	0.414		2463	2547	2408		163392	166350	164823	
0.3849	0.2611		2370	2476	2411		153080	165661	154662	
0.9702	0.5022		4545	4551	4587		166586	168409	167391	
0.3058	0.6587		3588	3224	3749		188336	171066	201858	
0.6938	0.1581		2775	2913	3505		160928	167046	218204	
0.1743	0.6138		2849	4363	4538		186751	252545	268792	
0.6491	0.3892		3810	3686	5047		218768	216174	216872	
0.8865	0.8287		6197	6676	6342		236988	228944	222753	
0.7643	0.7382		4865	6590	5663		174026	234216	219705	
0.5339	0.8417		4083	4187	4449		163982	167979	176633	
0.7373	0.3449		4197	4163	4080		247060	221296	232572	
0.3763	0.8601		3685	3653	3718		167786	169546	164574	
0.9973	0.7677		5576	5456	5483		170501	174228	189553	
0.9025	0.0865		3313	3289	3651		223210	232204	245373	
0.4551	0.6598		3586	3459	4024		182448	167661	192258	
0.1805	0.4756		2909	2323	2418		193002	162672	171291	
0.3905	0.7175		4523	4213	4799		220401	217154	218558	
0.8863	0.2596		3667	4138	3596		188806	165098	175070	
0.9266	0.846		6874	6611	6565		219146	217565	200211	
0.2371	0.272		2884	2254	2213		186663	152579	160154	
0.623	0.0858		2860	2334	3003		171629	156673	192015	
0.9735	0.3565		5042	5119	4382		216013	217658	201393	
0.9429	0.2033		3940	3313	3353		164765	160644	164598	
0.554	0.7227		4735	3928	3935		200761	158117	158217	
0.9217	0.054		2664	2991	2682		153504	156068	152154	
0.4502	0.6507		3569	3594	3558		154515	155362	153194	
0.82	0.7886		5044	5192	5244		158196	158597	161088	
0.6175	0.5641		3702	3826	3807		166666	165809	168673	
0.2064	0.6948		2819	3185	2812		182302	176283	164489	
0.8903	0.4654		4117	3995	3990		152466	152583	152762	
0.1518	0.2287		1848	1869	1864		164738	161289	160370	
0.9721	0.3415		7988	4695	4550		290719	232678	229066	
0.7942	0.2918		3538	3395	3377		166449	163065	164176	
0.6491	0.8561		4546	4501	4486		163928	164800	162918	
0.1804	0.2393		2014	1917	1910		159574	159258	161225	
0.2805	0.7265		3043	3064	2987		151090	151391	148149	
0.9686	0.8132		5717	5456	5553		159789	159765	162179	
0.7731	0.1078		3140	2657	2634		163421	152434	149955	
0.752	0.3654		3704	3532	3410		171742	170214	166703	
0.9803	0.5806		4910	4868	4769		154174	154500	151894	
0.1487	0.9407		3012	3304	3058		161915	160820	156454	
0.1259	0.1999		1966	1847	1839		151510	152193	162179	
0.1801	0.592		2674	2523	2503		157999	158429	167710	
0.9999	0.2907		3832	3772	3916		153431	152335	156117	
0.3928	0.2308		2347	3000	2321		158854	156105	152204	
