14	15	
0.3144	0.3708		7426	7802	7652		163444	150167	153716	
0.4312	0.8288		9090	8893	8918		159803	151389	149782	
0.9677	0.5599		11395	11254	11057		178056	161973	161064	
0.478	0.6766		9891	9070	9023		169305	156819	157362	
0.8797	0.2046		12880	13823	12460		242387	237675	240606	
0.3162	0.9669		11353	11757	10785		209567	214381	242522	
0.9372	0.6141		13311	14250	14105		208633	212753	208608	
0.5528	0.2618		8828	8422	8509		178501	187030	159498	
0.1155	0.2315		7522	6893	7463		166686	161924	176141	
0.2821	0.911		8529	8452	8933		163392	166350	164823	
0.9429	0.0591		9941	10800	9553		153080	165661	154662	
0.0814	0.9912		7527	7418	7774		166586	168409	167391	
0.8289	0.1553		9792	9922	12038		188336	171066	201858	
0.1245	0.5983		6934	7522	10442		160928	167046	218204	
0.8932	0.6469		11315	14255	16338		186751	252545	268792	
0.72	0.8056		14392	14165	14123		218768	216174	216872	
0.8051	0.5992		12942	14537	13506		236988	228944	222753	
0.8255	0.2529		9665	13774	12552		174026	234216	219705	
0.8979	0.5777		10746	10745	11296		163982	167979	176633	
0.3755	0.7726		12348	12508	11902		247060	221296	232572	
0.3853	0.0732		7466	7932	8652		167786	169546	164574	
0.7019	0.5515		9847	9818	9797		170501	174228	189553	
0.6465	0.3219		13141	12479	12842		223210	232204	245373	
0.89	0.8446		11980	11910	13261		182448	167661	192258	
0.8261	0.9681		11964	12119	13409		193002	162672	171291	
0.8308	0.9687		15617	15949	15261		220401	217154	218558	
0.1351	0.6949		7499	9420	7812		188806	165098	175070	
0.4954	0.6413		11060	11740	12325		219146	217565	200211	
0.9171	0.8552		15448	12040	12236		186663	152579	160154	
0.4345	0.6846		10826	9032	11200		171629	156673	192015	
0.9546	0.7254		15030	15040	15057		216013	217658	201393	
0.423	0.3899		9224	8363	8797		164765	160644	164598	
0.7679	0.4923		12921	10089	9736		200761	158117	158217	
0.6072	0.2646		8820	9333	8812		153504	156068	152154	
0.1612	0.9847		8588	8097	7981		154515	155362	153194	
0.4063	0.2846		8063	8324	8386		158196	158597	161088	
0.9697	0.7846		12207	11878	12025		166666	165809	168673	
0.3899	0.485		8651	8296	8137		182302	176283	164489	
0.0762	0.341		6633	6574	6430		152466	152583	152762	
0.943	0.5357		11165	11192	11042		164738	161289	160370	
0.1335	0.5582		13469	9886	10541		290719	232678	229066	
0.8889	0.7529		11794	11592	11636		166449	163065	164176	
0.761	0.2142		9144	9273	9216		163928	164800	162918	
0.7469	0.2694		9514	9545	9578		159574	159258	161225	
0.3319	0.3141		7719	7590	7539		151090	151391	148149	
0.6712	0.9509		11055	11296	10844		159789	159765	162179	
0.3789	0.6166		9355	8670	8443		163421	152434	149955	
0.6872	0.4486		10123	9794	9327		171742	170214	166703	
0.5559	0.4451		8989	8861	8816		154174	154500	151894	
0.7901	0.4872		10148	10169	9964		161915	160820	156454	
0.9335	0.8697		11956	12222	11946		151510	152193	162179	
0.1535	0.3047		6835	7284	6757		157999	158429	167710	
0.7885	0.0724		9820	9216	9826		153431	152335	156117	
0.121	0.7341		7423	8986	7251		158854	156105	152204	
0.5993	0.737		9874	9863	9881		166871	170928	170143	
0.2852	0.0696		7042	8660	9399		155255	167465	175636	
0.3105	0.4198		10441	12008	12494		232886	244901	265388	
0.4976	0.3549		11431	11125	11048		214621	210990	205407	
0.8521	0.0609		10494	12331	12594		171187	211039	214620	
0.1456	0.9838		8902	11373	8069		186331	201404	162206	
0.2284	0.6691		7804	7890	7876		148107	150144	149908	
0.0755	0.4433		6806	6708	6836		159288	158707	159780	
0.6708	0.2436		8713	8731	8906		157610	157444	156717	
0.7621	0.976		12319	15453	12084		182166	212834	189810	
0.7659	0.6111		10856	10287	10446		182486	162849	170470	
0.8895	0.566		11261	11585	11187		179569	191557	181462	
0.3739	0.9218		8684	10919	12426		170702	191478	219261	
0.0874	0.1288		5899	6372	6562		155672	174168	185982	
0.8748	0.1657		9069	9464	9561		155363	155589	157486	
0.4886	0.3775		8473	8853	8702		159525	158324	161398	
0.7831	0.5391		10558	10701	10425		159518	157615	155852	
0.5744	0.7895		11548	13328	10269		188059	196688	163004	
0.23	0.842		8367	8237	8378		155175	158881	155672	
0.9106	0.1223		9578	9509	9401		166121	164533	162230	
0.894	0.2096		10551	13399	10105		177093	207468	175082	
0.7108	0.0782		8205	8601	8579		162243	164201	166055	
0.7992	0.2019		8811	8935	9539		158978	159228	159002	
0.369	0.1879		7073	7230	9197		152326	160470	168520	
0.4224	0.8693		12042	11869	10490		215581	195619	159826	
0.1637	0.0791		9082	7986	8872		255615	201278	228142	
0.9287	0.0721		9742	9497	9777		171276	159608	164380	
0.7822	0.2499		8850	11953	9550		159306	195718	162310	
0.2369	0.2529		6653	7242	7039		148584	149968	151357	
0.9227	0.6418		11445	11584	11388		172525	168090	164483	
0.6118	0.1134		8421	8333	8221		156618	155119	161160	
0.4338	0.9806		9572	9531	9732		160216	160910	161523	
0.784	0.6012		10560	10776	10697		160353	164991	159868	
0.1145	0.6289		8121	9635	7155		160835	196641	157441	
0.9466	0.8353		12965	12644	12705		192288	200865	167525	
0.8767	0.9974		15412	15500	16165		227922	234392	236611	
0.1744	0.4878		7495	9897	7426		174345	221047	177920	
0.4544	0.559		11454	11935	12026		191013	211478	214352	
0.6783	0.4846		9511	9085	11515		162779	159586	187095	
0.4976	0.2839		8736	8437	10328		168360	177430	203320	
0.2775	0.4824		9478	7541	8025		157979	159730	157623	
0.8799	0.3331		9600	10065	10508		161318	154593	160191	
0.765	0.9736		15602	14417	13646		226113	232383	189432	
