18	19	
0.9831	0.1402		11772	12353	11526		673889	700388	612693	
0.6032	0.6731		14340	14345	14652		551702	555216	585124	
0.9193	0.7392		19336	19697	19254		654474	652269	665543	
0.7681	0.4616		14208	14288	14160		683593	648626	626777	
0.583	0.06		7497	8455	8074		631736	615181	665026	
0.5568	0.6422		14433	13505	13188		678457	585899	583507	
0.2117	0.5415		9656	9538	9137		654610	628706	599338	
0.0503	0.5976		7688	8180	8424		599957	647455	639708	
0.44	0.8012		16306	14021	14310		697510	726720	696014	
0.3519	0.538		11210	11886	11165		712429	684067	657151	
0.2041	0.7842		10902	11307	10392		552969	657099	562893	
0.1725	0.6081		9473	9016	8592		654117	611305	595469	
0.6301	0.4137		12855	11903	12891		591871	571940	665263	
0.4315	0.2911		10180	8731	9663		675162	598790	690384	
0.4722	0.7693		14871	14910	14893		710677	704319	725772	
0.3857	0.0927		7220	6302	6636		640609	571299	585237	
0.6407	0.4849		13068	13128	13659		637245	669442	678868	
0.3061	0.8433		12254	11780	13229		567367	603834	655331	
0.6468	0.6123		15008	14561	14523		642066	651019	661581	
0.6257	0.6744		16181	15676	15654		707593	718767	722766	
0.5277	0.1894		9331	9316	9665		677185	690891	703049	
0.3701	0.0719		6064	7463	7030		559426	649703	667133	
0.586	0.3323		11291	10399	11204		644667	587755	663801	
0.8938	0.2095		12189	12685	11167		671151	674899	590879	
0.4537	0.468		10389	10875	11315		590243	622979	686549	
0.133	0.8933		10164	11198	11196		572339	681001	687349	
0.1617	0.8518		10254	10380	10385		588906	597960	600567	
0.5884	0.5204		13625	13034	13122		696719	658562	658132	
0.5826	0.08		8397	8412	9203		670660	683383	677153	
0.2938	0.8197		12845	12854	12898		654256	685567	704491	
0.496	0.5275		12061	12112	12059		616476	628344	648680	
0.3673	0.572		11424	10487	10409		645439	562933	573234	
0.2133	0.8564		11764	11768	10895		676061	688429	596656	
0.9718	0.7198		20247	20191	19438		645394	655949	580710	
0.5425	0.3079		11275	10481	10702		649132	631945	674519	
0.3979	0.9934		15331	15350	15338		720514	751372	743729	
0.3582	0.098		7263	7895	7253		657978	683798	692015	
0.2858	0.8099		12636	12585	12635		697294	702774	704630	
0.1978	0.1719		6000	6912	7203		588378	693263	698569	
0.5806	0.7754		16263	16785	16208		668193	655141	652829	
0.4376	0.3905		11033	10998	10960		677511	696348	680075	
0.3606	0.9576		14563	14679	14716		667128	675188	697289	
0.5962	0.3263		11524	11477	11450		693505	665482	679213	
0.3124	0.583		11273	10695	10873		734511	731047	755461	
0.4832	0.9132		16420	16364	16396		683609	690460	661011	
0.8385	0.3995		15045	14699	14628		693396	710506	718391	
0.5005	0.8196		15712	15791	15658		724739	724645	739021	
0.905	0.7365		18991	19154	18080		669040	684666	588302	
0.7715	0.0709		9724	9949	9594		666067	677912	698804	
0.6992	0.6772		17000	16519	16523		654525	654359	672266	
0.7348	0.8426		18563	17323	17971		653026	571668	581338	
0.489	0.343		9435	10416	10618		607770	715439	745672	
0.7665	0.1701		11159	11158	11267		654104	646809	645685	
0.2769	0.8832		13112	12521	12988		641188	587246	603956	
0.84	0.4287		13892	14697	14210		549832	584298	595252	
0.5565	0.47		11276	12293	11823		589957	620983	625413	
0.3588	0.1424		7910	7891	8479		676386	696716	694734	
0.5048	0.8935		16805	17170	16704		648863	671490	661738	
0.5667	0.6062		13968	14142	13645		659796	647304	621802	
0.7136	0.2701		11599	11586	11528		592766	601704	601676	
0.4193	0.3849		10769	10204	9737		654513	605081	579933	
0.3543	0.3983		10102	10156	10253		639183	641312	662951	
0.8282	0.737		17937	18269	18346		586461	601404	617846	
0.0726	0.9773		10225	10286	10323		599816	632208	636841	
0.3683	0.4001		10123	10101	10080		688864	707746	728591	
0.9532	0.6399		19073	20061	19569		590466	677138	707769	
0.9602	0.5052		17965	17800	17905		669148	658077	724825	
0.1046	0.5194		8489	8597	8488		597363	624268	657718	
0.3511	0.8057		13446	13574	13433		601619	642103	666684	
0.7918	0.19		11548	11588	11767		566232	585953	610472	
0.099	0.4939		8080	8144	8146		635408	667917	692112	
0.8907	0.6929		19083	19028	19017		593615	647375	639658	
0.5461	0.25		10315	9742	9687		649409	668827	658962	
0.5913	0.7399		15346	14616	15326		641606	609691	672074	
0.5209	0.7512		15541	15041	14424		612731	576923	551750	
0.2431	0.4733		8349	9277	9926		543639	636926	651054	
0.8587	0.6239		17144	17192	17157		618531	628491	665782	
0.3525	0.7234		13002	12753	12734		628600	675129	673296	
0.9475	0.9194		23055	22819	23008		601103	600973	597856	
0.0721	0.4335		8026	7556	7537		608320	595952	616838	
0.139	0.5379		9566	8983	9059		686463	692452	684744	
0.6772	0.7369		16604	16713	16843		704987	708291	716549	
0.2561	0.1705		6398	6410	7874		557469	555354	646209	
0.312	0.4954		9456	9514	9878		596560	601433	661290	
0.7719	0.0995		8921	9355	8950		581070	619672	598980	
0.063	0.1461		4832	5472	4889		524349	534396	535429	
0.2759	0.4541		8598	8592	8457		590941	590630	590658	
0.0795	0.1583		5041	5077	5057		560693	561003	572261	
0.8174	0.2204		10883	10807	12333		546650	558011	664029	
0.7951	0.254		12952	12877	12918		643175	629046	637970	
0.3533	0.4535		10416	9903	9910		624922	575878	575696	
0.6228	0.3276		10446	11912	10526		567890	647442	566264	
0.3104	0.1145		6894	6065	6988		649487	567624	685167	
0.2372	0.2026		6318	6799	6366		546332	576228	551705	
0.0931	0.4458		6690	6699	7663		523471	523468	629556	
0.7698	0.6092		16260	16385	16157		658420	655381	693401	
0.1771	0.2841		7550	7635	7006		629133	591666	593654	
0.4381	0.4592		11034	10838	10843		594349	592485	620123	
0.9125	0.1125		10847	9859	10839		625748	547569	645291	
0.8001	0.0537		8596	8997	8902		514195	525006	542991	
0.2493	0.5578		9900	10013	9964		562241	566011	569623	
0.081	0.9932		10869	10710	10796		565842	560125	605805	
0.6604	0.3574		12091	11666	12258		581518	577523	637145	
0.1402	0.4592		7360	8282	8473		555587	620649	636699	
0.3826	0.3672		9347	9885	10364		568896	651374	649828	
0.9725	0.7399		20378	19266	20339		646455	566691	669254	
0.7079	0.057		7941	8917	9296		562719	644822	642909	
0.9269	0.567		17741	17651	18085		658035	675596	674148	
0.7606	0.4228		14417	14324	13754		620866	607152	588162	
0.4243	0.5461		11603	11573	11589		580572	597174	594810	
0.0743	0.5223		8117	7640	8158		598984	531646	621151	
0.4537	0.418		11185	11228	11222		639022	657809	665493	
0.5919	0.1317		9614	9643	9585		606818	628863	606809	
0.812	0.5627		16289	16428	16340		640476	668161	674403	
0.4908	0.8961		16257	16336	16310		651968	687213	629818	
0.5312	0.8319		15728	16237	15756		641462	678356	707743	
0.6413	0.9518		18809	18711	18890		652585	698447	706942	
0.9373	0.9333		22695	23167	23137		625948	636181	695209	
0.06	0.9843		10367	9861	9378		637614	610330	597348	
0.5134	0.1192		8913	8877	7837		609133	618431	596203	
0.6996	0.6111		14411	14992	15017		539179	578898	600292	
0.1255	0.2568		6892	7247	7366		571887	664793	686288	
0.6611	0.228		10741	10814	10732		592578	598383	632736	
0.9553	0.472		15927	15893	15842		628479	632899	642835	
0.2319	0.9691		12490	13161	12036		525042	633822	543101	
0.0902	0.4278		7435	7641	7513		636175	654382	670469	
0.117	0.0889		5663	5592	6026		656935	662599	697806	
0.9383	0.6046		18317	18321	18221		628257	634702	682896	
0.1386	0.4102		8164	8195	8688		628921	699990	721808	
0.5275	0.5323		13109	13113	13064		698939	725518	710726	
